,paper_id,target,type
573,https://openalex.org/W3056414199,"Cellulose and Wood Materials Laboratory, Swiss Federal Laboratories for Materials Science and Technology, Empa, Dübendorf, Switzerland; Department of Health Sciences and Technology, ETH Zurich, Zurich, Switzerland.",institution
575,https://openalex.org/W3056414199,Jing Wang,author
578,https://openalex.org/W3056414199,Matthias M. Koebel,author
581,https://openalex.org/W3056414199,Wim J. Malfait,author
584,https://openalex.org/W3056414199,additive manufacturing,keyword
585,https://openalex.org/W3169817721,G.A. Turichin,author
586,https://openalex.org/W3169817721,"Saint-Petersburg State Marine Technical University, Institute of Laser and Welding Technologies, Saint-Petersburg, Russian Federation",institution
587,https://openalex.org/W3169817721,RU,country
588,https://openalex.org/W3169817721,O.G. Klimova-Korsmik,author
591,https://openalex.org/W3169817721,K.D. Babkin,author
594,https://openalex.org/W3169817721,S. Yu. Ivanov,author
597,https://openalex.org/W3169817721,additive manufacturing,keyword
598,https://openalex.org/W3169817721,large parts,keyword
599,https://openalex.org/W4200078716,Elham Davoodi,author
600,https://openalex.org/W4200078716,"California NanoSystems Institute (CNSI), University of California, Los Angeles, California 90095, United States; Multi-Scale Additive Manufacturing (MSAM) Laboratory, Mechanical and Mechatronics Engineering Department, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada; Terasaki Institute for Biomedical Innovation, Los Angeles, California 90024, United States",institution
601,https://openalex.org/W4200078716,CA,country
602,https://openalex.org/W4200078716,US,country
603,https://openalex.org/W4200078716,Hossein Montazerian,author
604,https://openalex.org/W4200078716,"California NanoSystems Institute (CNSI), University of California, Los Angeles, California 90095, United States; Terasaki Institute for Biomedical Innovation, Los Angeles, California 90024, United States",institution
606,https://openalex.org/W4200078716,Anooshe Sadat Mirhakimi,author
607,https://openalex.org/W4200078716,"Department of Mechanical Engineering, Isfahan University of Technology, Isfahan, Isfahan 84156-83111, Iran",institution
608,https://openalex.org/W4200078716,IR,country
609,https://openalex.org/W4200078716,Masoud Zhianmanesh,author
610,https://openalex.org/W4200078716,"School of Biomedical Engineering, University of Sydney, Sydney, New South Wales 2006, Australia",institution
611,https://openalex.org/W4200078716,AU,country
612,https://openalex.org/W4200078716,Osezua Ibhadode,author
613,https://openalex.org/W4200078716,"Multi-Scale Additive Manufacturing (MSAM) Laboratory, Mechanical and Mechatronics Engineering Department, University of Waterloo, Waterloo, Ontario N2L 3G1, Canada",institution
615,https://openalex.org/W4200078716,Shahriar Imani Shahabad,author
618,https://openalex.org/W4200078716,Reza Esmaeilizadeh,author
621,https://openalex.org/W4200078716,Einollah Sarikhani,author
622,https://openalex.org/W4200078716,"Department of Nanoengineering, Jacobs School of Engineering, University of California, San Diego, California 92093, United States",institution
624,https://openalex.org/W4200078716,Sahar Toorandaz,author
627,https://openalex.org/W4200078716,Shima A. Sarabi,author
628,https://openalex.org/W4200078716,"Mechanical and Aerospace Engineering Department, University of California, Los Angeles, California 90095, United States",institution
630,https://openalex.org/W4200078716,Rohollah Nasiri,author
631,https://openalex.org/W4200078716,"Terasaki Institute for Biomedical Innovation, Los Angeles, California 90024, United States",institution
633,https://openalex.org/W4200078716,Yangzhi Zhu,author
636,https://openalex.org/W4200078716,Javad Kadkhodapour,author
637,https://openalex.org/W4200078716,"Department of Mechanical Engineering, Shahid Rajaee Teacher Training University, Tehran, Tehran 16785-163, Iran; Institute for Materials Testing, Materials Science and Strength of Materials, University of Stuttgart, Stuttgart 70569, Germany",institution
638,https://openalex.org/W4200078716,DE,country
640,https://openalex.org/W4200078716,Bingbing Li,author
641,https://openalex.org/W4200078716,"Department of Manufacturing Systems Engineering and Management, California State University, Northridge, California 91330, United States; Terasaki Institute for Biomedical Innovation, Los Angeles, California 90024, United States",institution
643,https://openalex.org/W4200078716,Ali Khademhosseini,author
646,https://openalex.org/W4200078716,Ehsan Toyserkani,author
649,https://openalex.org/W4200078716,biomaterials,keyword
650,https://openalex.org/W2789050589,I. A. Narkevich,author
651,https://openalex.org/W2789050589,"St. Petersburg State Chemical Pharmaceutical Academy, St. Petersburg, Russia",institution
652,https://openalex.org/W2789050589,RU,country
653,https://openalex.org/W2789050589,E. V. Flisyuk,author
656,https://openalex.org/W2789050589,O. A. Terent’eva,author
659,https://openalex.org/W2789050589,A. A. Semin,author
662,https://openalex.org/W2789050589,additive manufacturing,keyword
663,https://openalex.org/W2900263469,Mojtaba Khorram Niaki,author
664,https://openalex.org/W2900263469,"School of Industrial Engineering, College of Engineering, University of Tehran, Tehran, Iran",institution
665,https://openalex.org/W2900263469,IR,country
666,https://openalex.org/W2900263469,Fabio Nonino,author
667,https://openalex.org/W2900263469,"Department of Computer, Control; Management Engineering, Sapienza University of Rome, Rome, Italy",institution
668,https://openalex.org/W2900263469,IT,country
669,https://openalex.org/W2900263469,Giulia Palombi,author
672,https://openalex.org/W2900263469,S. Ali Torabi,author
675,https://openalex.org/W2900263469,additive manufacturing,keyword
676,https://openalex.org/W2900263469,economic sustainability,keyword
677,https://openalex.org/W4390404179,Jiang Bi,author
678,https://openalex.org/W4390404179,"Key Laboratory of Advanced Forging and Stamping Technology and Science of Ministry of Education, Yanshan University, Qinhuangdao, 066004, China",institution
679,https://openalex.org/W4390404179,CN,country
680,https://openalex.org/W4390404179,Zeqi Liu,author
683,https://openalex.org/W4390404179,Bo Li,author
684,https://openalex.org/W4390404179,"Avimetal AM Tech Co., Ltd., Beijing, Beijing, 100176, China",institution
686,https://openalex.org/W4390404179,Shide Li,author
687,https://openalex.org/W4390404179,"CITIC Dicastal Co., Ltd., Qinhuangdao, 066004, China",institution
689,https://openalex.org/W4390404179,Zhuoyun Yang,author
692,https://openalex.org/W4390404179,Mikhail Dmitrievich Starostenkov,author
693,https://openalex.org/W4390404179,"General Physics Department, Altai State Technical University, Leninst. 46, Barnaul, Russia, 656099",institution
694,https://openalex.org/W4390404179,RU,country
695,https://openalex.org/W4390404179,Guojiang Dong,author
698,https://openalex.org/W2922051008,Mojtaba Khorram Niaki,author
699,https://openalex.org/W2922051008,"School of Industrial Engineering, College of Engineering, University of Tehran, Tehran, Iran",institution
700,https://openalex.org/W2922051008,IR,country
701,https://openalex.org/W2922051008,S. Ali Torabi,author
704,https://openalex.org/W2922051008,Fabio Nonino,author
705,https://openalex.org/W2922051008,"Department of Computer, Control, and Management Engineering Antonio Ruberti, Sapienza University of Rome, Rome, Italy",institution
706,https://openalex.org/W2922051008,IT,country
707,https://openalex.org/W2922051008,additive manufacturing technologies,keyword
708,https://openalex.org/W2922051008,additive manufacturing,keyword
709,https://openalex.org/W2922051008,sustainability,keyword
710,https://openalex.org/W2922051008,manufacturers,keyword
711,https://openalex.org/W3128526753,Yao Chen,author
712,https://openalex.org/W3128526753,"Shanghai Engineering Research Center of Ultra-precision Optical Manufacturing, Department of Optical Science and Engineering, Fudan University, Shanghai, People’s Republic of China",institution
713,https://openalex.org/W3128526753,CN,country
714,https://openalex.org/W3128526753,Xing Peng,author
717,https://openalex.org/W3128526753,Lingbao Kong,author
720,https://openalex.org/W3128526753,Guangxi Dong,author
723,https://openalex.org/W3128526753,Afaf Remani,author
724,https://openalex.org/W3128526753,"Manufacturing Metrology Team, University of Nottingham, Nottingham, United Kingdom",institution
725,https://openalex.org/W3128526753,GB,country
726,https://openalex.org/W3128526753,Richard Leach,author
729,https://openalex.org/W3128526753,additive manufacturing,keyword
730,https://openalex.org/W3128526753,inspection technologies,keyword
731,https://openalex.org/W3128526753,defect,keyword
732,https://openalex.org/W2806459939,Fang Zhihao,author
733,https://openalex.org/W2806459939,"School of Energy and Power Engineering, Beihang University, 37 Xueyuan Road, Beijing 100191, P.R. China",institution
734,https://openalex.org/W2806459939,CN,country
735,https://openalex.org/W2806459939,Lu Libin,author
736,https://openalex.org/W2806459939,"School of Mechanical Engineering and Automation, Beihang University, 37 Xueyuan Road, Beijing 100191, P.R. China",institution
738,https://openalex.org/W2806459939,Chen Longfei,author
741,https://openalex.org/W2806459939,Guan Yingchun,author
742,https://openalex.org/W2806459939,"National Engineering Laboratory of Additive Manufacturing for Large Metallic Components, Beihang University, 37 Xueyuan Road, Beijing 100191, P.R. China",institution
744,https://openalex.org/W2806459939,polishing,keyword
745,https://openalex.org/W2806459939,laser,keyword
746,https://openalex.org/W4200618122,R. Sundaramoorthy,author
747,https://openalex.org/W4200618122,"Assistant Professor, School of Aeronautical Sciences, Hindustan Institute of Technology & Science, Chennai, India",institution
748,https://openalex.org/W4200618122,IN,country
749,https://openalex.org/W4200618122,S. R. Raja Balayanan,author
750,https://openalex.org/W4200618122,"Department of Mechanical Engineering, Hindusthan Institute of Technology, Coimbatore, India",institution
752,https://openalex.org/W4200618122,additive manufacturing,keyword
753,https://openalex.org/W4200618122,implants,keyword
754,https://openalex.org/W4200618122,composites,keyword
755,https://openalex.org/W4200618122,biomedical,keyword
756,https://openalex.org/W3201541387,A.T. Clare,author
757,https://openalex.org/W3201541387,"Advanced Component Engineering Laboratory, Faculty of Engineering, University of Nottingham, Jubilee Campus, NG8 1BB, UK",institution
758,https://openalex.org/W3201541387,GB,country
759,https://openalex.org/W3201541387,R.S. Mishra,author
760,https://openalex.org/W3201541387,"Advanced Materials and Manufacturing Processes Institute, Department of Materials Science and Engineering, University of North Texas, Denton, TX, 76207, USA",institution
761,https://openalex.org/W3201541387,US,country
762,https://openalex.org/W3201541387,M. Merklein,author
763,https://openalex.org/W3201541387,,institution
764,https://openalex.org/W3201541387,H. Tan,author
765,https://openalex.org/W3201541387,"State Key Laboratory of Solidification Processing, Northwestern Polytechnical University, Xi'an, Shanxi, 710072, PR China",institution
766,https://openalex.org/W3201541387,CN,country
767,https://openalex.org/W3201541387,I. Todd,author
768,https://openalex.org/W3201541387,"Department of Materials Science and Engineering, Sir Robert Hadfield Building, Mappin Street, Sheffield, S1 3JD, UK",institution
770,https://openalex.org/W3201541387,L. Chechik,author
773,https://openalex.org/W3201541387,J. Li,author
774,https://openalex.org/W3201541387,"Department of Industrial and Manufacturing Engineering, Pennsylvania State University, University Park, PA, 16802, USA",institution
776,https://openalex.org/W3201541387,M. Bambach,author
777,https://openalex.org/W3201541387,"Advanced Manufacturing, Department of Mechanical and Process Engineering, ETH Zurich, Zurich, Switzerland",institution
778,https://openalex.org/W3201541387,CH,country
779,https://openalex.org/W3201541387,alloy design,keyword
780,https://openalex.org/W2776944404,A. Ebrahimi,author
781,https://openalex.org/W2776944404,"Faculty of Marine Science & Technology, Science & Research Branch, Islamic Azad University, Tehran, Iran",institution
782,https://openalex.org/W2776944404,IR,country
783,https://openalex.org/W2776944404,additive manufacturing,keyword
784,https://openalex.org/W2776944404,marine industry,keyword
785,https://openalex.org/W4310929033,"Bos, Andre Nicolas",author
786,https://openalex.org/W4310929033,Los Alamos National Laboratory,institution
787,https://openalex.org/W4310929033,US,country
788,https://openalex.org/W4310929033,additive manufacturing,keyword
789,https://openalex.org/W4310929033,glass,keyword
790,https://openalex.org/W4310929033,temperature,keyword
791,https://openalex.org/W2807389414,C. Li,author
792,https://openalex.org/W2807389414,"Dept. of Mechanical Engineering, The University of Alabama, Tuscaloosa, AL 35487, USA",institution
793,https://openalex.org/W2807389414,US,country
794,https://openalex.org/W2807389414,Z. Y. Liu,author
797,https://openalex.org/W2807389414,X. Y. Fang,author
798,https://openalex.org/W2807389414,"Institute for Advanced Manufacturing, Shandong University of Technology, Zibo 255049, China",institution
799,https://openalex.org/W2807389414,CN,country
800,https://openalex.org/W2807389414,Yuebin Guo,author
803,https://openalex.org/W2807389414,metal additive manufacturing,keyword
804,https://openalex.org/W2807389414,residual stress,keyword
805,https://openalex.org/W3145267640,Sabit Adanur,author
806,https://openalex.org/W3145267640,,institution
807,https://openalex.org/W3145267640,Ajay Jayswal,author
809,https://openalex.org/W3145267640,additive manufacturing,keyword
810,https://openalex.org/W3145267640,structures,keyword
811,https://openalex.org/W2950205022,M. M. Kasatkin,author
812,https://openalex.org/W2950205022,"Solov’ev Rybinsk State Aviation-Engineering University, Rybinsk, Russia",institution
813,https://openalex.org/W2950205022,RU,country
814,https://openalex.org/W2950205022,T. D. Kozhina,author
817,https://openalex.org/W2950205022,M. M. Federov,author
820,https://openalex.org/W2950205022,additive,keyword
821,https://openalex.org/W2950205022,technologies,keyword
822,https://openalex.org/W2950205022,airplane-engine,keyword
823,https://openalex.org/W3195288306,Ekaterina Karpova,author
824,https://openalex.org/W3195288306,"Vilnius Gediminas Technical University, LT-10223 Vilnius, Lithuania",institution
825,https://openalex.org/W3195288306,LT,country
826,https://openalex.org/W3195288306,Gintautas Skripkiunas,author
829,https://openalex.org/W3195288306,Anastasiia Sedova,author
830,https://openalex.org/W3195288306,"Kalashnikov Izhevsk State Technical University, 426069, Izhevsk, Russia",institution
831,https://openalex.org/W3195288306,RU,country
832,https://openalex.org/W3195288306,Yelyzaveta Tsimbalyuk,author
833,https://openalex.org/W3195288306,"MC-Bauchemie, LT-51129, Kaunas, Lithuania",institution
835,https://openalex.org/W3195288306,additive manufacturing,keyword
836,https://openalex.org/W3195288306,concrete wall structures,keyword
837,https://openalex.org/W4378907396,Andrej Ushakov,author
838,https://openalex.org/W4378907396,"Moscow State University of Civil Engineering, 26, Yaroslavskoye Shosse, 129337, Moscow, Russia",institution
839,https://openalex.org/W4378907396,RU,country
840,https://openalex.org/W4378907396,Аnna Мinaeva,author
843,https://openalex.org/W4378907396,Andrey Matorin,author
846,https://openalex.org/W4378907396,additive manufacturing technology,keyword
847,https://openalex.org/W4378907396,concrete,keyword
848,https://openalex.org/W3196290027,Aleksandr Grigoryants,author
849,https://openalex.org/W3196290027,Bauman Moscow State Technical University,institution
850,https://openalex.org/W3196290027,RU,country
851,https://openalex.org/W3196290027,additive technologies,keyword
852,https://openalex.org/W3196290027,manufacturing,keyword
853,https://openalex.org/W3196290027,products,keyword
854,https://openalex.org/W2802942118,Bartłomiej Zawada,author
855,https://openalex.org/W2802942118,"Department of Mechanical Engineering, University of California Berkeley, Berkeley, USA",institution
856,https://openalex.org/W2802942118,US,country
857,https://openalex.org/W2802942118,Gideon Ukpai,author
860,https://openalex.org/W2802942118,Matthew J. Powell-Palm,author
863,https://openalex.org/W2802942118,Boris Rubinsky,author
866,https://openalex.org/W2802942118,additive manufacturing,keyword
867,https://openalex.org/W2802942118,multi-layer,keyword
868,https://openalex.org/W3042665999,Majid Fazlollahi,author
869,https://openalex.org/W3042665999,"Mechanical Engineering Department, Amirkabir University of Technology (Tehran Polytechnic), Tehran, Iran",institution
870,https://openalex.org/W3042665999,IR,country
871,https://openalex.org/W3042665999,Yasaman Pooshidani,author
872,https://openalex.org/W3042665999,"Department of Biomedical Engineering, Amirkabir University of Technology (Tehran Polytechnic), Tehran, Iran",institution
874,https://openalex.org/W3042665999,Mahnaz Eskandari,author
877,https://openalex.org/W3042665999,bone tissue engineering,keyword
878,https://openalex.org/W3042665999,tissue engineering,keyword
879,https://openalex.org/W3042665999,additive,keyword
880,https://openalex.org/W3042665999,manufacturing,keyword
881,https://openalex.org/W2616291724,Yujing Liu,author
882,https://openalex.org/W2616291724,,institution
883,https://openalex.org/W2616291724,Wei Wang,author
885,https://openalex.org/W2616291724,Lai-Chang Zhang,author
886,https://openalex.org/W2616291724,"Edith Cowan University, 270 Joondalup Drive, Joondalup, Perth, WA 6027, Australia Tel.: +61-8-63042322 Fax: +61-8-63045811 E-mail: lczhangimr{at}gmail.com",institution
887,https://openalex.org/W2616291724,AU,country
888,https://openalex.org/W2616291724,additive manufacturing techniques,keyword
889,https://openalex.org/W2616291724,additive manufacturing,keyword
890,https://openalex.org/W2616291724,biomedical applications,keyword
891,https://openalex.org/W4307309959,Saima Hasan,author
892,https://openalex.org/W4307309959,Deakin University 1,institution
893,https://openalex.org/W4307309959,AU,country
894,https://openalex.org/W4307309959,M.A. Parvez Mahmud,author
897,https://openalex.org/W4307309959,Abbas Z. Kouzani,author
900,https://openalex.org/W4307309959,manufactured biomedical energy harvesters,keyword
901,https://openalex.org/W4255452286,Y. Li,author
902,https://openalex.org/W4255452286,"Department of Biomechanical Engineering, Delft University of Technology, Delft 2628 CD, the Netherlands",institution
903,https://openalex.org/W4255452286,NL,country
904,https://openalex.org/W4255452286,P. Pavanram,author
905,https://openalex.org/W4255452286,"Department of Anatomy and Cell Biology, University Hospital RWTH Aachen, Aachen 52074, Germany",institution
906,https://openalex.org/W4255452286,DE,country
907,https://openalex.org/W4255452286,J. Zhou,author
910,https://openalex.org/W4255452286,K. Lietaert,author
911,https://openalex.org/W4255452286,"3D Systems - LayerWise NV, Grauwmeer 14, Leuven 3001, Belgium; Department of Materials Engineering, KU Leuven, Kasteelpark Arenberg 44, Leuven3001, Belgium",institution
912,https://openalex.org/W4255452286,BE,country
913,https://openalex.org/W4255452286,P. Taheri,author
914,https://openalex.org/W4255452286,"Department of Materials Science and Engineering, Delft University of Technology, Delft2628 CD, the Netherlands",institution
916,https://openalex.org/W4255452286,W. Li,author
919,https://openalex.org/W4255452286,H. San,author
920,https://openalex.org/W4255452286,"Department of Biomechanical Engineering, Delft University of Technology, Delft 2628 CD, the Netherlands; School of Materials Science and Engineering, Harbin Institute of Technology, Harbin 150001, China",institution
921,https://openalex.org/W4255452286,CN,country
923,https://openalex.org/W4255452286,M.A. Leeflang,author
926,https://openalex.org/W4255452286,J.M.C. Mol,author
929,https://openalex.org/W4255452286,H. Jahr,author
930,https://openalex.org/W4255452286,"Department of Anatomy and Cell Biology, University Hospital RWTH Aachen, Aachen 52074, Germany; Department of Orthopedic Surgery, Maastricht UMC+, Maastricht6202 AZ, the Netherlands",institution
933,https://openalex.org/W4255452286,A.A. Zadpoor,author
936,https://openalex.org/W4255452286,zinc,keyword
937,https://openalex.org/W4211128537,Farnoosh Pahlevanzadeh,author
938,https://openalex.org/W4211128537,"Department of Materials Engineering, Isfahan University of Technology, Isfahan, Iran",institution
939,https://openalex.org/W4211128537,IR,country
940,https://openalex.org/W4211128537,Hamid Reza. Bakhsheshi-Rad,author
941,https://openalex.org/W4211128537,"Advanced Materials Research Center, Department of Materials Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran; Faculty of Engineering, Universiti Teknologi Malaysia, Johor Bahru, Johor, Malaysia",institution
943,https://openalex.org/W4211128537,MY,country
944,https://openalex.org/W4211128537,Dermot Brabazon,author
945,https://openalex.org/W4211128537,"I-Form, Advanced Manufacturing Research Centre, and Advanced Processing Technology Research Centre, School of Mechanical and Manufacturing Engineering, Dublin City University, Dublin, Ireland",institution
946,https://openalex.org/W4211128537,IE,country
947,https://openalex.org/W4211128537,Mahshid Kharaziha,author
950,https://openalex.org/W4211128537,Ahmad Fauzi Ismail,author
951,https://openalex.org/W4211128537,"Advanced Membrane Technology Research Center (AMTEC), Universiti Teknologi Malaysia, Johor Bahru, Johor, Malaysia",institution
953,https://openalex.org/W4211128537,Safian Sharif,author
954,https://openalex.org/W4211128537,"Faculty of Engineering, Universiti Teknologi Malaysia, Johor Bahru, Johor, Malaysia",institution
956,https://openalex.org/W4211128537,Mahmood Razzaghi,author
957,https://openalex.org/W4211128537,"Advanced Materials Research Center, Department of Materials Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran",institution
959,https://openalex.org/W4211128537,Filippo Berto,author
960,https://openalex.org/W4211128537,"Department of Mechanical and Industrial Engineering, Norwegian University of Science and Technology, Trondheim, Norway",institution
961,https://openalex.org/W4211128537,NO,country
962,https://openalex.org/W4211128537,matrix composites,keyword
963,https://openalex.org/W4211128537,polymer,keyword
964,https://openalex.org/W4211128537,manufacturing,keyword
965,https://openalex.org/W806716677,Alexander V. Manzhirov,author
966,https://openalex.org/W806716677,"Bauman Moscow State Technical University, Moscow, Russia; Institute for Problems in Mechanics, Moscow, Russia; National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Moscow, Russia",institution
967,https://openalex.org/W806716677,RU,country
968,https://openalex.org/W806716677,Sergei A. Lychev,author
971,https://openalex.org/W806716677,additive manufacturing technologies,keyword
972,https://openalex.org/W806716677,modeling,keyword
973,https://openalex.org/W3086797146,Chunxu Li,author
974,https://openalex.org/W3086797146,"Department of Orthopaedics, Peking Union Medical College Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing 100730, China",institution
975,https://openalex.org/W3086797146,CN,country
976,https://openalex.org/W3086797146,Dario Pisignano,author
977,https://openalex.org/W3086797146,"Department of Physics, University of Pisa, Pisa I-56127, Italy; National Enterprise for Nanoscience and Nanotechnology, Nanoscience Institute, National Research Council, Pisa I-56127, Italy",institution
978,https://openalex.org/W3086797146,IT,country
979,https://openalex.org/W3086797146,Yu Zhao,author
982,https://openalex.org/W3086797146,Jiajia Xue,author
983,https://openalex.org/W3086797146,"Beijing Laboratory of Biomedical Materials, Beijing University of Chemical Technology, Beijing 100029, China",institution
985,https://openalex.org/W3086797146,manufacturing,keyword
986,https://openalex.org/W3086797146,medical applications,keyword
987,https://openalex.org/W3174701312,Qi Jiang,author
988,https://openalex.org/W3174701312,"School of Materials Engineering, Shanghai University of Engineering Science, Shanghai 201620, China; Shanghai Collaborative Innovation Center of Laser of Manufacturing Technology, Shanghai 201620, China",institution
989,https://openalex.org/W3174701312,CN,country
990,https://openalex.org/W3174701312,Peilei Zhang,author
991,https://openalex.org/W3174701312,"Fraunhofer Institute for Laser Technology ILT, 52074 Aachen, Germany; School of Materials Engineering, Shanghai University of Engineering Science, Shanghai 201620, China; Shanghai Collaborative Innovation Center of Laser of Manufacturing Technology, Shanghai 201620, China",institution
993,https://openalex.org/W3174701312,DE,country
994,https://openalex.org/W3174701312,Zhishui Yu,author
997,https://openalex.org/W3174701312,Haichuan Shi,author
1000,https://openalex.org/W3174701312,Di Wu,author
1003,https://openalex.org/W3174701312,Hua Yan,author
1006,https://openalex.org/W3174701312,Xin Ye,author
1009,https://openalex.org/W3174701312,Qinghua Lu,author
1012,https://openalex.org/W3174701312,Yingtao Tian,author
1013,https://openalex.org/W3174701312,"Department of Engineering, Lancaster University, Bailrigg, Lancaster LA1 4YW, UK",institution
1014,https://openalex.org/W3174701312,GB,country
1015,https://openalex.org/W3174701312,additive manufacturing,keyword
1016,https://openalex.org/W3174701312,copper,keyword
1017,https://openalex.org/W3020233592,Zhi Wang,author
1018,https://openalex.org/W3020233592,"Guangdong Key Laboratory for Advanced Metallic Materials Processing, South China University of Technology, Guangzhou, China",institution
1019,https://openalex.org/W3020233592,CN,country
1020,https://openalex.org/W3020233592,Meishen Xie,author
1023,https://openalex.org/W3020233592,Yuanyuan Li,author
1024,https://openalex.org/W3020233592,"Guangdong Key Laboratory for Advanced Metallic Materials Processing, South China University of Technology, Guangzhou, China; State Key Laboratory of Materials Processing and Die & Mould Technology, Huazhong University of Science and Technology, Wuhan, China",institution
1026,https://openalex.org/W3020233592,Weiwen Zhang,author
1029,https://openalex.org/W3020233592,Chao Yang,author
1032,https://openalex.org/W3020233592,Lauri Kollo,author
1033,https://openalex.org/W3020233592,"Department of Mechanical and Industrial Engineering, Tallinn University of Technology, Tallinn, Estonia",institution
1034,https://openalex.org/W3020233592,EE,country
1035,https://openalex.org/W3020233592,Jürgen Eckert,author
1036,https://openalex.org/W3020233592,"Department of Materials Science, Chair of Materials Physics, Montanuniversität Leoben, Leoben, Austria; Erich Schmid Institute of Materials Science, Austrian Academy of Sciences, Leoben, Austria",institution
1037,https://openalex.org/W3020233592,AT,country
1038,https://openalex.org/W3020233592,Konda Gokuldoss Prashanth,author
1039,https://openalex.org/W3020233592,"CBCMT, School of Mechanical Engineering, Vellore Institute of Technology, Vellore, India; Department of Mechanical and Industrial Engineering, Tallinn University of Technology, Tallinn, Estonia; Erich Schmid Institute of Materials Science, Austrian Academy of Sciences, Leoben, Austria",institution
1042,https://openalex.org/W3020233592,IN,country
1043,https://openalex.org/W3020233592,premature failure,keyword
1044,https://openalex.org/W3020233592,material,keyword
1045,https://openalex.org/W3200479708,Andrey Andreev,author
1046,https://openalex.org/W3200479708,"Volgograd State Technical University, Volgograd, Russia",institution
1047,https://openalex.org/W3200479708,RU,country
1048,https://openalex.org/W3200479708,Marina Andreeva,author
1051,https://openalex.org/W3200479708,Alexey Drobotov,author
1054,https://openalex.org/W3200479708,Oleg Filimonov,author
1057,https://openalex.org/W3200479708,Anna Shmeleva,author
1060,https://openalex.org/W3200479708,Mikhail Denisov,author
1063,https://openalex.org/W3200479708,discrete slicer,keyword
1064,https://openalex.org/W3200479708,additive manufacturing,keyword
1065,https://openalex.org/W4389336967,Mohaddeseh Tebianian,author
1066,https://openalex.org/W4389336967,"School of Metallurgy and Materials Engineering, Iran University of Science and Technology (IUST), Narmak, Tehran 13114-16846, Iran",institution
1067,https://openalex.org/W4389336967,IR,country
1068,https://openalex.org/W4389336967,Sara Aghaie,author
1071,https://openalex.org/W4389336967,Nazanin Sadat Razavi Jafari,author
1074,https://openalex.org/W4389336967,Seyed Reza Elmi Hosseini,author
1077,https://openalex.org/W4389336967,António B. Pereira,author
1078,https://openalex.org/W4389336967,"TEMA: Centre for Mechanical Technology and Automation, Department of Mechanical Engineering, University of Aveiro, Campus de Santiago, 3810-193 Aveiro, Portugal",institution
1079,https://openalex.org/W4389336967,PT,country
1080,https://openalex.org/W4389336967,Fábio A. O. Fernandes,author
1083,https://openalex.org/W4389336967,Mojtaba Farbakhti,author
1086,https://openalex.org/W4389336967,Chao Chen,author
1087,https://openalex.org/W4389336967,"State Key Laboratory of Powder Metallurgy, Central South University, Changsha 410083, China",institution
1088,https://openalex.org/W4389336967,CN,country
1089,https://openalex.org/W4389336967,Yuanming Huo,author
1090,https://openalex.org/W4389336967,"School of Mechanical and Automotive Engineering, Shanghai University of Engineering Science, Shanghai 201620, China",institution
1092,https://openalex.org/W2795763495,C Wienken,author
1093,https://openalex.org/W2795763495,,institution
1094,https://openalex.org/W2795763495,manufacturing,keyword
1095,https://openalex.org/W2795763495,additive,keyword
1096,https://openalex.org/W2795763495,industry,keyword
1097,https://openalex.org/W2795763495,medical,keyword
1098,https://openalex.org/W4307930455,Sara Simorgh,author
1099,https://openalex.org/W4307930455,"Department of Tissue Engineering and Regenerative Medicine, Faculty of Advanced Technologies in Medicine, Iran University of Medical Sciences, Tehran, Iran",institution
1100,https://openalex.org/W4307930455,IR,country
1101,https://openalex.org/W4307930455,Neda Alasvand,author
1102,https://openalex.org/W4307930455,"Department of Nanotechnology and Advanced Materials, Materials and Energy Research Center (MERC), Tehran, Iran; Department of Tissue Engineering and Regenerative Medicine, Faculty of Advanced Technologies in Medicine, Iran University of Medical Sciences, Tehran, Iran",institution
1104,https://openalex.org/W4307930455,Mahboobe Khodadadi,author
1105,https://openalex.org/W4307930455,"Department of Nanotechnology and Advanced Materials, Materials and Energy Research Center (MERC), Tehran, Iran",institution
1107,https://openalex.org/W4307930455,Faezeh Ghobadi,author
1108,https://openalex.org/W4307930455,"Department of Chemical and Petroleum Engineering, Sharif University of Technology, Tehran, Iran",institution
1110,https://openalex.org/W4307930455,Maziar Malekzadeh Kebria,author
1113,https://openalex.org/W4307930455,Peiman Brouki Milan,author
1116,https://openalex.org/W4307930455,Saeid Kargozar,author
1117,https://openalex.org/W4307930455,"Tissue Engineering Research Group (TERG), Department of Anatomy and Cell Biology, School of Medicine, Mashhad University of Medical Sciences, Mashhad, Iran",institution
1119,https://openalex.org/W4307930455,Francesco Baino,author
1120,https://openalex.org/W4307930455,"Institute of Materials Physics and Engineering, Department of Applied Science and Technology (DISAT), Politecnico di Torino, Corso Duca degli Abruzzi 24, 10129 Torino, Italy",institution
1121,https://openalex.org/W4307930455,IT,country
1122,https://openalex.org/W4307930455,Ali Mobasheri,author
