,paper_id,target,type
50,https://openalex.org/W3154117456,"Air University, Aerospace & Aviation Campus,Department of Aerospace Engineering,Kamra,Pakistan",institution
51,https://openalex.org/W3154117456,PK,country
52,https://openalex.org/W3154117456,S. Farhan,author
55,https://openalex.org/W3154117456,S. Nasir,author
58,https://openalex.org/W3154117456,S. Salamat,author
61,https://openalex.org/W2072331171,Ahmad Atieh,author
62,https://openalex.org/W2072331171,"Electrical Engineering Department, Faculty of Engineering, Taibah University, Medina, Kingdom of Saudi Arabia",institution
63,https://openalex.org/W2072331171,SA,country
64,https://openalex.org/W2072331171,Samir Al Shariff,author
67,https://openalex.org/W2072331171,Ali Tammas,author
70,https://openalex.org/W2072331171,Muhannad Alharbi,author
73,https://openalex.org/W2072331171,novel wind tunnel,keyword
74,https://openalex.org/W2072331171,wind tunnel,keyword
75,https://openalex.org/W2072331171,power generation,keyword
76,https://openalex.org/W2130313143,Ali Vardar,author
77,https://openalex.org/W2130313143,"Uludag University, Faculty of Agriculture, Department of Agricultural Machinery, 16059 Bursa, Turkey",institution
78,https://openalex.org/W2130313143,TR,country
79,https://openalex.org/W2130313143,Bülent Eker,author
80,https://openalex.org/W2130313143,"Namık Kemal University, Faculty of Agriculture, Department of Agricultural Machinery, 59030 Tekirdag, Turkey",institution
82,https://openalex.org/W2130313143,wind turbine working,keyword
83,https://openalex.org/W2130313143,continuity principal,keyword
84,https://openalex.org/W2285388779,Xiaohan Zhou,author
85,https://openalex.org/W2285388779,"Key Laboratory of Transportation Tunnel Engineering, Ministry of Education, Southwest Jiaotong University, Chengdu, China",institution
86,https://openalex.org/W2285388779,CN,country
87,https://openalex.org/W2285388779,Yanhua Zeng,author
90,https://openalex.org/W2285388779,Lei Fan,author
91,https://openalex.org/W2285388779,"China Railway Eeyuan Engineering Group Co. Ltd, Chengdu, China",institution
93,https://openalex.org/W2285388779,temperature,keyword
94,https://openalex.org/W2285388779,tunnel,keyword
95,https://openalex.org/W2285388779,ventilation,keyword
96,https://openalex.org/W2285388779,cold-region,keyword
97,https://openalex.org/W2285388779,train-induced,keyword
98,https://openalex.org/W1966306790,Volf Yakovlevich Borovoy,author
99,https://openalex.org/W1966306790,"Central Aerohydrodynamic Institute (TsAGI), 1 Zhukovsky Str., Zhukovsky, Moscow Region, 140180 Russian Federation",institution
100,https://openalex.org/W1966306790,RU,country
101,https://openalex.org/W1966306790,Vladimir Nikolaevich Brazhko,author
102,https://openalex.org/W1966306790,"Central Aerohydrodynamic Institute (TsAGI) 1, Zhukovsky str., Zhukovsky, 140180, Moscow region, Russia",institution
104,https://openalex.org/W1966306790,Ivan Vladimirovich Egorov,author
105,https://openalex.org/W1966306790,"Central Aerohydrodynamic Institute (TsAGI), 1, Zhukovsky Str., Zhukovsky,
Moscow Region, 140180, Russia",institution
107,https://openalex.org/W1966306790,Evgenii Gennadievich Zaitsev,author
108,https://openalex.org/W1966306790,"Central Aerohydrodynamic Institute (TsAGI), 1 Zhukovsky Str., Zhukovsky 140180, Russia",institution
110,https://openalex.org/W1966306790,Arkadii Sergeyevich Skuratov,author
113,https://openalex.org/W1966306790,numerical simulation,keyword
114,https://openalex.org/W1966306790,wind,keyword
115,https://openalex.org/W1966306790,flows,keyword
116,https://openalex.org/W1966306790,short-duration,keyword
117,https://openalex.org/W2135467387,S. Daneshmand,author
118,https://openalex.org/W2135467387,"Department of Mechanical Engineering, Science and Research Branch, Islamic Azad University, Tehran, Iran",institution
119,https://openalex.org/W2135467387,IR,country
120,https://openalex.org/W2135467387,C. Aghanajafi,author
121,https://openalex.org/W2135467387,"Department of Mechanical Engineering, K. N. T. University of Technology, Tehran, Iran",institution
123,https://openalex.org/W2135467387,A. Ahmadi Nadooshan,author
124,https://openalex.org/W2135467387,"Majlesi Branch, Islamic Azad Universities, Isfahan, Iran",institution
126,https://openalex.org/W2135467387,chromium coating,keyword
127,https://openalex.org/W2135467387,airfoil,keyword
128,https://openalex.org/W2135467387,rp technology,keyword
129,https://openalex.org/W2335453769,Kevin Mejia,author
130,https://openalex.org/W2335453769,The Boeing Company,institution
131,https://openalex.org/W2335453769,AU,country
132,https://openalex.org/W2335453769,Jeffrey D. Crouch,author
135,https://openalex.org/W2335453769,Kazu Kusunose,author
138,https://openalex.org/W2335453769,Robin Melvin,author
141,https://openalex.org/W2335453769,Vladimir S. Kosorygin,author
142,https://openalex.org/W2335453769,Institute of Theoretical and Applied Mechanics,institution
143,https://openalex.org/W2335453769,RU,country
144,https://openalex.org/W2335453769,Alexander D. Kosinov,author
147,https://openalex.org/W2335453769,trip disks,keyword
148,https://openalex.org/W2335453769,wind,keyword
149,https://openalex.org/W2131872380,Saeed Daneshmand,author
150,https://openalex.org/W2131872380,"Department of Mechanical Engineering,#N#Islamic Azad University, Majlesi Branch, Isfahan, Iran",institution
151,https://openalex.org/W2131872380,IR,country
152,https://openalex.org/W2131872380,A. Ahmadi,author
155,https://openalex.org/W2131872380,C. Aghanajafi,author
156,https://openalex.org/W2131872380,Department of Mechanical Engineering K. N. Toosi University of Technology  Tehran Iran,institution
158,https://openalex.org/W2131872380,wind tunnel testing models,keyword
159,https://openalex.org/W2131872380,fdm technology,keyword
160,https://openalex.org/W1514222590,Kaveh Amiri,author
161,https://openalex.org/W1514222590,"[Dept. of Aerospace, Sharif Univ. of Technology, Tehran, Iran]",institution
162,https://openalex.org/W1514222590,IR,country
163,https://openalex.org/W1514222590,Mohammad Reza Soltani,author
166,https://openalex.org/W1514222590,Ali Haghiri,author
167,https://openalex.org/W1514222590,"Amir-Kabir University of Technology, Tehran, Iran",institution
169,https://openalex.org/W1514222590,steady flow quality assessment,keyword
170,https://openalex.org/W1514222590,wind tunnel,keyword
171,https://openalex.org/W4386037084,Murat Ayar,author
172,https://openalex.org/W4386037084,"Department of Airframe and Powerplant Maintenance, Eskisehir Technical University, Eskişehir, Turkey",institution
173,https://openalex.org/W4386037084,TR,country
174,https://openalex.org/W4386037084,Ali Haydar Ercan,author
175,https://openalex.org/W4386037084,"Department of Electronics and Automation, Porsuk Vocational School, Eskisehir Technical University, Eskişehir, Turkey",institution
177,https://openalex.org/W4386037084,T Hikmet Karakoc,author
178,https://openalex.org/W4386037084,"Faculty of Aeronautics and Astronautics, Eskisehir Technical University, Eskisehir, Turkey; Information Technology Research and Application Center, Istanbul Ticaret University, Istanbul, Turkey",institution
180,https://openalex.org/W4386037084,particle image velocimetry measurement,keyword
181,https://openalex.org/W4386037084,aircraft models,keyword
182,https://openalex.org/W4386037084,scaled-down,keyword
183,https://openalex.org/W2978998387,Solovev Sergei,author
184,https://openalex.org/W2978998387,"Krylov State Research Centre, St. Petersburg, Russia",institution
185,https://openalex.org/W2978998387,RU,country
186,https://openalex.org/W2978998387,Khrapunov Evgenii,author
189,https://openalex.org/W2978998387,wind tunnel tests,keyword
190,https://openalex.org/W2978998387,aerodynamic stability,keyword
191,https://openalex.org/W2978998387,bridges,keyword
192,https://openalex.org/W3035553173,Ali Khanjari,author
193,https://openalex.org/W3035553173,"Faculty of Mechanical Engineering, Shahrood University of Technology, Shahrood, Iran",institution
194,https://openalex.org/W3035553173,IR,country
195,https://openalex.org/W3035553173,Esmail Mahmoodi,author
196,https://openalex.org/W3035553173,"Department of Mechanical Engineering of Biosystems, Shahrood University of Technology, Shahrood, Iran",institution
198,https://openalex.org/W3035553173,Mohammad Hossien Ahmadi,author
201,https://openalex.org/W3035553173,wind turbine,keyword
202,https://openalex.org/W3035553173,wind tunnel,keyword
203,https://openalex.org/W3035553173,cfd domain,keyword
204,https://openalex.org/W2254496085,M Khayat,author
205,https://openalex.org/W2254496085,"Department of Mechanical Engineering,Sharif University of Technology",institution
206,https://openalex.org/W2254496085,IR,country
207,https://openalex.org/W2254496085,M Rad,author
210,https://openalex.org/W2254496085,vpp,keyword
211,https://openalex.org/W1515399248,Said Farahat,author
212,https://openalex.org/W1515399248,"Department of Mechanical Engineering, University of Sistan and Baluchestan, Zahedan, Iran",institution
213,https://openalex.org/W1515399248,IR,country
214,https://openalex.org/W1515399248,Seyyed Morteza Javadpour,author
217,https://openalex.org/W1515399248,Hesamodin Ebnodin Hamidi,author
218,https://openalex.org/W1515399248,"Department of Aerospace Engineering, Science & Research Branch, Islamic Azad University, Tehran (Iran)",institution
220,https://openalex.org/W1515399248,Ebrahim Kadivar,author
221,https://openalex.org/W1515399248,"(Technical University of Clausthal, Clausthal-Zellerfeld, Germany)",institution
222,https://openalex.org/W1515399248,DE,country
223,https://openalex.org/W1515399248,supersonic wind tunnel diffuser,keyword
224,https://openalex.org/W1515399248,genetic algorithm,keyword
225,https://openalex.org/W1515399248,optimization,keyword
226,https://openalex.org/W2531038094,S. M. Bosnyakov,author
227,https://openalex.org/W2531038094,"Central Aerohydrodynamic institute named after professor N.E.Zhukovsky (TsAGI), 140180, Russian Federation, Zhukovsky, Moscow region, Zhukovsky str. 1",institution
228,https://openalex.org/W2531038094,RU,country
229,https://openalex.org/W2531038094,A. F. Chevagin,author
232,https://openalex.org/W2531038094,V. V. Vlasenko,author
235,https://openalex.org/W2531038094,cryogenic wind tunnel,keyword
236,https://openalex.org/W2531038094,numerical simulation,keyword
237,https://openalex.org/W2531038094,tsagis,keyword
238,https://openalex.org/W2245453631,M R Hasani Ahangar,author
239,https://openalex.org/W2245453631,Iran University of Science and Technology,institution
240,https://openalex.org/W2245453631,IR,country
241,https://openalex.org/W2245453631,N Mozayani,author
242,https://openalex.org/W2245453631,,institution
243,https://openalex.org/W2245453631,Hamidi H.A.D.E.D.,author
245,https://openalex.org/W2245453631,fuzzy control system,keyword
246,https://openalex.org/W3129521254,E. Deng,author
247,https://openalex.org/W3129521254,"School of Civil Engineering, Central South University, Changsha, 410075, China",institution
248,https://openalex.org/W3129521254,CN,country
249,https://openalex.org/W3129521254,Weichao Yang,author
250,https://openalex.org/W3129521254,"National Engineering Laboratory for High Speed Railway Construction, Changsha, 410075, Hunan, China; School of Civil Engineering, Central South University, Changsha, 410075, China",institution
252,https://openalex.org/W3129521254,Xuhui He,author
255,https://openalex.org/W3129521254,Zhihui Zhu,author
258,https://openalex.org/W3129521254,Hanfeng Wang,author
261,https://openalex.org/W3129521254,Youwu Wang,author
262,https://openalex.org/W3129521254,"Department of Civil and Environmental Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",institution
263,https://openalex.org/W3129521254,HK,country
264,https://openalex.org/W3129521254,Ang Wang,author
267,https://openalex.org/W3129521254,Lei Zhou,author
268,https://openalex.org/W3129521254,"Department of Civil and Environmental Engineering, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China",institution
271,https://openalex.org/W3129521254,crosswind barrier,keyword
272,https://openalex.org/W3129521254,aerodynamic response,keyword
273,https://openalex.org/W3129521254,high-speed,keyword
274,https://openalex.org/W3129521254,bridge-tunnel,keyword
275,https://openalex.org/W2747951257,Huang Dongmei,author
276,https://openalex.org/W2747951257,"School of Civil Engineering, Central South University, Changsha, Hunan, 410075, China",institution
277,https://openalex.org/W2747951257,CN,country
278,https://openalex.org/W2747951257,He Shiqing,author
281,https://openalex.org/W2747951257,He Xuhui,author
284,https://openalex.org/W2747951257,Zhu Xue,author
287,https://openalex.org/W2747951257,wind loads,keyword
288,https://openalex.org/W2747951257,neural network,keyword
289,https://openalex.org/W2747951257,high-rise,keyword
290,https://openalex.org/W4235322033,Yu. V. Polezhaev,author
291,https://openalex.org/W4235322033,"Department of Heat Transfer, Institute for High Temperatures, Russian Academy of Sciences, Izhorskaya 13/19, Moscow 127412, Russia",institution
292,https://openalex.org/W4235322033,RU,country
293,https://openalex.org/W4235322033,wind,keyword
294,https://openalex.org/W2906295914,N P Savishenko,author
295,https://openalex.org/W2906295914,"Mozhaisky Military Space Academy, St.Petersburg, Russia",institution
296,https://openalex.org/W2906295914,RU,country
297,https://openalex.org/W2906295914,A V Shevchenko,author
300,https://openalex.org/W2906295914,S A Poniaev,author
301,https://openalex.org/W2906295914,"Ioffe Institute, St.Petersburg, Russia; Mozhaisky Military Space Academy, St.Petersburg, Russia",institution
303,https://openalex.org/W2906295914,K V Tverdohlebov,author
304,https://openalex.org/W2906295914,"Ioffe Institute, St.Petersburg, Russia",institution
306,https://openalex.org/W2906295914,E A Prokopenko,author
309,https://openalex.org/W2906295914,S A Yashkov,author
312,https://openalex.org/W2906295914,vacuum,keyword
313,https://openalex.org/W2906295914,processes,keyword
314,https://openalex.org/W3082203774,Junaid Ullah,author
315,https://openalex.org/W3082203774,"Faculty 6: Aerospace Engineering and Geodesy (F06), Institute of Aerodynamics and Gas Dynamics, University of Stuttgart, Pfaffenwaldring 21, 70569, Stuttgart, Germany",institution
316,https://openalex.org/W3082203774,DE,country
317,https://openalex.org/W3082203774,Aleš Prachař,author
318,https://openalex.org/W3082203774,"VZLU-Czech Aerospace Research Centre, Beranovych 130, 199 05, Prague, Czech Republic",institution
319,https://openalex.org/W3082203774,CZ,country
320,https://openalex.org/W3082203774,Miroslav Šmíd,author
323,https://openalex.org/W3082203774,Avraham Seifert,author
324,https://openalex.org/W3082203774,"School of Mechanical Engineering, Tel Aviv University, 69978, Tel Aviv, Israel",institution
325,https://openalex.org/W3082203774,IL,country
326,https://openalex.org/W3082203774,Vitaly Soudakov,author
327,https://openalex.org/W3082203774,"Central Aerohydrodynamic Institute (TsAGI), 140180, Zhukovsky, Moscow Region, Russia",institution
328,https://openalex.org/W3082203774,RU,country
329,https://openalex.org/W3082203774,Thorsten Lutz,author
332,https://openalex.org/W3082203774,Ewald Krämer,author
335,https://openalex.org/W3082203774,generic uhbr engine,keyword
336,https://openalex.org/W3082203774,wind tunnel wall effects,keyword
337,https://openalex.org/W3082203774,reynolds number,keyword
338,https://openalex.org/W3082203774,flow field,keyword
339,https://openalex.org/W3082203774,high-lift,keyword
340,https://openalex.org/W2182609328,S. M. Nima Shojaee,author
341,https://openalex.org/W2182609328,"Islamic Azad Univ. Sci. & Res. branch, Tehran",institution
342,https://openalex.org/W2182609328,IR,country
343,https://openalex.org/W2182609328,long wind tunnel,keyword
344,https://openalex.org/W2182609328,velocity boundary layer,keyword
345,https://openalex.org/W2182609328,boundary layer,keyword
346,https://openalex.org/W2182609328,atmospheric thermal,keyword
347,https://openalex.org/W2356166214,Yin Chengshu,author
348,https://openalex.org/W2356166214,AVIC The First Aircraft Institute,institution
349,https://openalex.org/W2356166214,RU,country
350,https://openalex.org/W2356166214,flight correlation research ideas,keyword
351,https://openalex.org/W2356166214,wind tunnel,keyword
352,https://openalex.org/W2356166214,external-store,keyword
353,https://openalex.org/W2318707047,Russell M Cummings,author
354,https://openalex.org/W2318707047,Military School of Air and Space,institution
355,https://openalex.org/W2318707047,RU,country
356,https://openalex.org/W2318707047,Brice Aghababian,author
359,https://openalex.org/W2318707047,Benoit Reymond,author
360,https://openalex.org/W2318707047,U.S. Air Force Academy,institution
361,https://openalex.org/W2318707047,US,country
362,https://openalex.org/W2318707047,ludwieg tube,keyword
363,https://openalex.org/W2318707047,nozzle,keyword
364,https://openalex.org/W2318707047,numerical simulation,keyword
365,https://openalex.org/W2318707047,mach,keyword
366,https://openalex.org/W3013387648,Gang Hu,author
367,https://openalex.org/W3013387648,"School of Civil and Environmental Engineering, Harbin Institute of Technology, Shenzhen, 518055, China",institution
368,https://openalex.org/W3013387648,CN,country
369,https://openalex.org/W3013387648,Lingbo Liu,author
370,https://openalex.org/W3013387648,"School of Data and Computer Science, Sun Yat-sen University, Guangzhou, 510006, China; UBTECH Sydney Artificial Intelligence Centre, School of Computer Science, The University of Sydney, NSW, 2006, Australia",institution
371,https://openalex.org/W3013387648,AU,country
373,https://openalex.org/W3013387648,Dacheng Tao,author
374,https://openalex.org/W3013387648,"UBTECH Sydney Artificial Intelligence Centre, School of Computer Science, The University of Sydney, NSW, 2006, Australia",institution
376,https://openalex.org/W3013387648,Jie Song,author
377,https://openalex.org/W3013387648,"School of Civil Engineering, Wuhan University, Wuhan, 430072, China",institution
379,https://openalex.org/W3013387648,Kam Tim Tse,author
380,https://openalex.org/W3013387648,"Department of Civil and Environmental Engineering, The Hong Kong University of Science and Technology, Hong Kong, China",institution
382,https://openalex.org/W3013387648,HK,country
383,https://openalex.org/W3013387648,K.C.S. Kwok,author
384,https://openalex.org/W3013387648,"Centre for Wind, Waves and Water, School of Civil Engineering, The University of Sydney, NSW, 2006, Australia",institution
386,https://openalex.org/W3013387648,wind pressures,keyword
387,https://openalex.org/W3013387648,tall building,keyword
388,https://openalex.org/W3013387648,learning-based,keyword
389,https://openalex.org/W2766703057,A.R. Gorbushin,author
390,https://openalex.org/W2766703057,"Central Aerohydrodynamic Institute (TsAGI), 1, Zhukovsky st., Zhukovsky, Moscow reg., 140180, Russia; Moscow Institute of Physics and Technology (MIPT), 9, Institutskiy per., Dolgoprudny, Moscow Region, 141701, Russia",institution
391,https://openalex.org/W2766703057,RU,country
392,https://openalex.org/W2766703057,russian wind tunnels,keyword
393,https://openalex.org/W2766703057,first experimental investigations,keyword
394,https://openalex.org/W2515127318,Anatolyi Petrovich Kurshin,author
395,https://openalex.org/W2515127318,"Central Aerohydrodynamic Institute (TsAGI), 1 Zhukovsky Str., Zhukovsky, 140180, Moscow Region, Russia",institution
396,https://openalex.org/W2515127318,RU,country
397,https://openalex.org/W2515127318,hypersonic technologies,keyword
398,https://openalex.org/W2515127318,aerodynamic research at,keyword
399,https://openalex.org/W2123360367,Tamer Ucar,author
400,https://openalex.org/W2123360367,"Yuzuncu Yil University, Faculty of Agriculture, Department of Agricultural Machinery, Van 65080, Turkey",institution
401,https://openalex.org/W2123360367,TR,country
402,https://openalex.org/W2123360367,Franklin R Hall,author
403,https://openalex.org/W2123360367,"The Ohio State University, Laboratory for Pest Control Application Technology, OARDC Entomology Department, Wooster, OH 44691, USA",institution
404,https://openalex.org/W2123360367,US,country
405,https://openalex.org/W2123360367,James E Tew,author
406,https://openalex.org/W2123360367,"OARDC Entomology Department, Wooster, OH 44691, USA; The Ohio State University, Honey Bee Laboratory",institution
408,https://openalex.org/W2123360367,James K Hacker,author
411,https://openalex.org/W2123360367,honey bees,keyword
412,https://openalex.org/W2123360367,wind tunnel studies,keyword
413,https://openalex.org/W2123360367,spray deposition,keyword
414,https://openalex.org/W2123360367,leaves,keyword
415,https://openalex.org/W2094888691,Saeed Daneshmand,author
416,https://openalex.org/W2094888691,"Department of Mechanical and Aerospace Engineering, Science and Research Branch, Islamic Azad University, Tehran, Iran",institution
417,https://openalex.org/W2094888691,IR,country
418,https://openalex.org/W2094888691,Cyrus Aghanajafi,author
419,https://openalex.org/W2094888691,"K.N.Toosi University of Technology, Tehran, Iran",institution
421,https://openalex.org/W2094888691,Hossein Shahverdi,author
424,https://openalex.org/W2094888691,rapid manufacturing technology,keyword
425,https://openalex.org/W2094888691,wind tunnel models,keyword
426,https://openalex.org/W2094888691,abs material,keyword
427,https://openalex.org/W2094888691,fabrication,keyword
428,https://openalex.org/W2052607545,E. Orlik,author
429,https://openalex.org/W2052607545,"ICARE – CNRS, 1C Av. de la Recherche Scientifique, 45071 Orléans cedex 2, France; ITAM Russian Academy of Sciences, Institutskaya Str. 4/1, Novosibirsk 630090, Russia",institution
430,https://openalex.org/W2052607545,FR,country
431,https://openalex.org/W2052607545,RU,country
432,https://openalex.org/W2052607545,V. Kornilov,author
433,https://openalex.org/W2052607545,"ITAM Russian Academy of Sciences, Institutskaya Str. 4/1, Novosibirsk 630090, Russia",institution
435,https://openalex.org/W2052607545,M. Ferrier,author
436,https://openalex.org/W2052607545,"ICARE – CNRS, 1C Av. de la Recherche Scientifique, 45071 Orléans cedex 2, France",institution
438,https://openalex.org/W2052607545,I. Fedioun,author
441,https://openalex.org/W2052607545,D. Davidenko,author
444,https://openalex.org/W2052607545,hypersonic laminar/turbulent,keyword
445,https://openalex.org/W2052607545,laminar/turbulent transition,keyword
446,https://openalex.org/W2961177200,Hongye Pan,author
447,https://openalex.org/W2961177200,"School of Mechanical Engineering, Southwest Jiaotong University, Chengdu 610031, PR China",institution
448,https://openalex.org/W2961177200,CN,country
449,https://openalex.org/W2961177200,Hai Li,author
452,https://openalex.org/W2961177200,Tingsheng Zhang,author
455,https://openalex.org/W2961177200,Asif Ali Laghari,author
458,https://openalex.org/W2961177200,Zutao Zhang,author
461,https://openalex.org/W2961177200,Yanping Yuan,author
464,https://openalex.org/W2961177200,Bin Qian,author
467,https://openalex.org/W2961177200,s-rotor,keyword
468,https://openalex.org/W2961177200,h-rotor,keyword
469,https://openalex.org/W2961177200,self-powered,keyword
470,https://openalex.org/W2961177200,high-speed,keyword
471,https://openalex.org/W1965585963,Kaveh Ghorbanian,author
472,https://openalex.org/W1965585963,"Department of Aerospace Engineering, Sharif University of Technology, PO Box 11365-9567, Tehran, Iran",institution
473,https://openalex.org/W1965585963,IR,country
474,https://openalex.org/W1965585963,Mohammad Reza Soltani,author
477,https://openalex.org/W1965585963,Mojtaba Dehghan Manshadi,author
480,https://openalex.org/W1965585963,subsonic wind tunnels,keyword
481,https://openalex.org/W1965585963,turbulence intensity reduction,keyword
482,https://openalex.org/W2431200263,S V Kirilovskiy,author
483,https://openalex.org/W2431200263,"Khristianovich Institute of Theoretical and Applied Mechanics SB RAS, 630090 Novosibirsk, Russia; Novosibirsk State University, 630090, Novosibirsk, Russia",institution
484,https://openalex.org/W2431200263,RU,country
485,https://openalex.org/W2431200263,T V Poplavskaya,author
488,https://openalex.org/W2431200263,I S Tsyryulnikov,author
491,https://openalex.org/W2431200263,wave processes,keyword
492,https://openalex.org/W2431200263,mode composition disturbances,keyword
493,https://openalex.org/W2431200263,wind,keyword
494,https://openalex.org/W2431200263,high-enthalpy,keyword
495,https://openalex.org/W2988973732,Petr Vladimirovich Savin,author
496,https://openalex.org/W2988973732,"Central Aerohydrodynamic Institute (TsAGI), Zhukovsky str. 1, Zhukovsky, 140180, Russia",institution
497,https://openalex.org/W2988973732,RU,country
498,https://openalex.org/W2988973732,transonic wind tunnel,keyword
499,https://openalex.org/W2988973732,interference effect,keyword
500,https://openalex.org/W3181027240,Javad Taghinezhad,author
501,https://openalex.org/W3181027240,"University of Tehran,Faculty of Engineering & Technology,Department of Biosystem Engineering,Tehran,Iran",institution
502,https://openalex.org/W3181027240,IR,country
503,https://openalex.org/W3181027240,Esmail Mahmoodi,author
504,https://openalex.org/W3181027240,"Shahrood University of Technology,Department of Mechanical Engineering of Biosystems,Shahrood,Iran",institution
506,https://openalex.org/W3181027240,Mehran Masdari,author
507,https://openalex.org/W3181027240,University of Tehran Faculty of New Sciences and Technologies Tehran Iran,institution
509,https://openalex.org/W3181027240,Reza Alimardani,author
512,https://openalex.org/W3181027240,optimized ducted wind turbine,keyword
513,https://openalex.org/W3181027240,hot-wire,keyword
514,https://openalex.org/W2898665779,A S Rtishcheva,author
515,https://openalex.org/W2898665779,"Central Aerohydrodynamic Institute named after prof. N.E. Zhukovsky (TsAGI), 140180, Zhukovsky, Russia",institution
516,https://openalex.org/W2898665779,RU,country
517,https://openalex.org/W2898665779,subsonic wind tunnel duct,keyword
518,https://openalex.org/W2898665779,air exchange,keyword
519,https://openalex.org/W2097924593,V.I. Alfyorov,author
520,https://openalex.org/W2097924593,"Central of Aerohydrodynamic Inst., Zhukovsky, Russia",institution
521,https://openalex.org/W2097924593,RU,country
522,https://openalex.org/W2097924593,G.I. Shcherbakov,author
525,https://openalex.org/W2097924593,A.P. Rudakova,author
528,https://openalex.org/W2097924593,I.V. Yegorov,author
531,https://openalex.org/W2097924593,V.N. Skirda,author
534,https://openalex.org/W2097924593,A.S. Bushmin,author
537,https://openalex.org/W2097924593,L.M. Dmitriyev,author
540,https://openalex.org/W2097924593,B.V. Yegorov,author
543,https://openalex.org/W2097924593,Yu.Ye. Markachev,author
546,https://openalex.org/W2097924593,A.N. Morozov,author
549,https://openalex.org/W2097924593,A.A. Orlov,author
552,https://openalex.org/W2097924593,hypersonic wind tunnels,keyword
553,https://openalex.org/W2097924593,relaxation processes,keyword
554,https://openalex.org/W2097924593,flow,keyword
555,https://openalex.org/W2754862202,Narumi Ougiya,author
556,https://openalex.org/W2754862202,"Haseko Co. Ltd. Research Institute of Technology, Ms. Eng.",institution
557,https://openalex.org/W2754862202,RU,country
558,https://openalex.org/W2754862202,Makoto Kanda,author
559,https://openalex.org/W2754862202,"Prof., Department of Architecture and Architectural Engineering, College of Industrial Technology, Nihon University",institution
560,https://openalex.org/W2754862202,JP,country
561,https://openalex.org/W2754862202,typhoon,keyword
562,https://openalex.org/W2754862202,wind force,keyword
563,https://openalex.org/W2754862202,simulation,keyword
564,https://openalex.org/W2754862202,super-high-rise,keyword
565,https://openalex.org/W2356633439,Wang Haining,author
566,https://openalex.org/W2356633439,"Southern Institute of Metallurgy, Ganzhou 341000, Jiangxi, China)",institution
567,https://openalex.org/W2356633439,RU,country
568,https://openalex.org/W2356633439,gas curtain,keyword
