index,total_in_score,total_out_score,id,title,abstract
11,95,0,https://openalex.org/W2763380231,3D Printing in Medicine (9 vertices),"The Association of University Radiologists Radiology Research Alliance Task Force on three-dimensional (3D) printing presents a review of the logistic considerations for establishing a clinical service using this new technology, specifically focused on implications for radiology. Specific topics include printer selection for 3D printing, software selection, creating a 3D model for printing, providing a 3D printing service, research directions, and opportunities for radiologists to be involved in 3D printing. A thorough understanding of the technology and its capabilities is necessary as the field of 3D printing continues to grow. Radiologists are in the unique position to guide this emerging technology and its use in the clinical arena. The Association of University Radiologists Radiology Research Alliance Task Force on three-dimensional (3D) printing presents a review of the logistic considerations for establishing a clinical service using this new technology, specifically focused on implications for radiology. Specific topics include printer selection for 3D printing, software selection, creating a 3D model for printing, providing a 3D printing service, research directions, and opportunities for radiologists to be involved in 3D printing. A thorough understanding of the technology and its capabilities is necessary as the field of 3D printing continues to grow. Radiologists are in the unique position to guide this emerging technology and its use in the clinical arena."
12,95,1,https://openalex.org/W4362660779,3D Printing in Medicine (9 vertices),"3D printing technology has become increasingly popular in healthcare settings, with applications of 3D printed anatomical models ranging from diagnostics and surgical planning to patient education. However, as the use of 3D printed anatomical models becomes more widespread, there is a growing need for regulation and quality control to ensure their accuracy and safety. This literature review examines the current state of 3D printing in hospitals and FDA regulation process for software intended for use in producing 3D printed models and provides for the first time a comprehensive list of approved software platforms alongside the 3D printers that have been validated with each for producing 3D printed anatomical models. The process for verification and validation of these 3D printed products, as well as the potential for inaccuracy in these models, is discussed, including methods for testing accuracy, limits, and standards for accuracy testing. This article emphasizes the importance of regulation and quality control in the use of 3D printing technology in healthcare, the need for clear guidelines and standards for both the software and the printed products to ensure the safety and accuracy of 3D printed anatomical models, and the opportunity to expand the library of regulated 3D printers."
13,1,0,https://openalex.org/W3214199461,3D Printing in Medicine (9 vertices),"There is a large somatosensory gap between the three-dimensional (3D) printing of clothing and traditional garments due to the limitations (e.g., air permeability and skin-friendliness) of the printing materials. For this reason, the application of traditional textile materials in 3D printing has become a hot topic in the field of 3D printed clothing. Based on the above, this work prepared four kinds of cotton-containing composite solutions and then impregnated thermoplastic polyurethane core yarns in these solutions to obtain four types of 3D printed cotton-containing composite core yarns (3Dp-C-CYs). Afterward, based on the two-dimensional (2D) braiding method, four kinds of cotton-containing 3D printing wires used for fused deposition molding technology were prepared by wrapping low-melting polyester filaments around the different 3Dp-C-CYs. After comparing the printing performance of the four cotton-containing 3D printing wires, the wire containing cotton powders had the best comprehensive performance and was selected to print the cotton-containing 3D printed fabrics. The results showed that the cotton-containing 3D printed fabric has good flatness and contains a large number of cotton powders; in addition, compared with the traditional polylactic acid and acrylonitrile butadiene styrene copolymer 3D printed fabrics, the 3D printed fabric made up of cotton-containing 3D printing wire can provide a closer wearing experience to that of cotton fabric. The 3D printing wire produced by the 2D braiding method offers a new idea for applying traditional textile materials in 3D printing, showing great application potentials in the field of 3D printing of clothing."
14,90,0,https://openalex.org/W4319456985,3D Printing in Medicine (9 vertices),"Three-dimensional (3D) printing has gained increasing interests and recognition in the medical domain with studies confirming its clinical value and applications in many areas. 3D-printed personalized models provide information that cannot be obtained by traditional visualization tools, and this is especially apparent in the cardiopulmonary disease due to the complexity of anatomical structures and pathologies that are seen in the cardiopulmonary system. This chapter provides an overview of the application and usefulness of 3D-printed models in cardiopulmonary disease, including 3D printing in heart and cardiovascular disease, and 3D printing in pulmonary disease. Emerging applications of 3D printing in coronavirus disease 2019 patients, in particular, the 3D-printed ventilators, and 3D printing in cardiopulmonary bypass are also presented, while limitations and future research of 3D printing in cardiopulmonary disease are highlighted. It is expected that this chapter presents an update of current research on 3D printing in cardiopulmonary disease and possible research directions along this pathway."
15,95,10,https://openalex.org/W3036057035,3D Printing in Medicine (9 vertices),"Background: 3D printing represents an emerging technology in the field of cardiovascular medicine. 3D printing can help to perform a better analysis of complex anatomies to optimize intervention planning. Methods: A systematic review was performed to illustrate the 3D printing technology and to describe the workflow to obtain 3D printed models from patient-specific images. Examples from our laboratory of the benefit of 3D printing in planning interventions were also reported. Results: 3D printing technique is reliable when applied to high-quality 3D image data (CTA, CMR, 3D echography), but it still needs the involvement of expert operators for image segmentation and mesh refinement. 3D printed models could be useful in interventional planning, although prospective studies with comprehensive and clinically meaningful endpoints are required to demonstrate the clinical utility. Conclusion: 3D printing can be used to improve anatomy understanding and surgical planning."
16,0,0,https://openalex.org/W3172899558,3D Printing in Medicine (9 vertices),"In the American healthcare system, proper documentation is required in order to ensure accurate medical billing and reimbursement using the current procedural terminology (CPT) code system. Today, limited reimbursement for three-dimensional (3D) printed anatomic models and guides may be obtained using the established Category III CPT codes for 3D printing. To capture information about the number and types of 3D printed anatomic models and guides that are being created in hospitals, the Radiological Society of North America and the American College of Radiology established a 3D printing registry to collect data which will be used to support future efforts relating to reimbursement for clinical 3D printing. This chapter will discuss proper documentation for 3D printed anatomic models and guides, CPT codes for 3D printing, and current efforts to demonstrate widespread use of 3D printing in medicine."
17,95,0,https://openalex.org/W2741595014,3D Printing in Medicine (9 vertices),"Surgical correction of mitral valve (MV) disease requires detailed knowledge of patient-specific MV anatomy. While the use of three-dimensional (3D) printing in MV assessment has undergone early clinical evaluation, the value of this technology needs validation. This study aimed to assess the value of 3D printing technology for MV surgical planning. Cardiac computed tomography (CT) and 3D echocardiography imaging data of four MV disease patients was used to produce patient-specific 3D printed models. Varied 3D printing techniques were used including rigid, flexible and multi-material prints. Forty cardiac health professionals (CHPs) were surveyed on the perceived value of 3D models for surgical planning, following their evaluation of the 3D printed models for each patient. Patient-specific 3D printed models were considered useful for surgical planning by CHPs, and were seen to provide a different perspective and additional information to standard cardiovascular imaging. There was no clear preference for either cardiac CT or 3D echocardiography derived models, although flexible and multi-material prints were considered the most valuable. Most CHPs surveyed indicated that they would be likely to use a 3D printed model or a virtual 3D model for surgical planning in the future. This study suggests that 3D printing using patient-specific data could serve as a useful clinical tool, with the potential to benefit both patients and health professionals in the future."
18,1,1,https://openalex.org/W3032846455,3D Printing in Medicine (9 vertices),"Objective
To evaluate the accuracy of three-dimensional printing atrial septal defect (ASD) models from three dimensional transesophageal echocardiography (3D-TEE) images and to lay the foundation for the application of 3D printing technology in the diagnosis and treatment of ASD.


Methods
Twenty patients with ASD were analyzed retrospectively.2D-TEE and 3D-TEE were performed before ASD occlusion. The 3D-TEE data were post-processed by Mimics software and the volume images of ASD in STL format were developed. Then the STL file was output and the ASD 3D models were printed. The ASD size parameters included the maximal diameter (Dmax), the minimal diameter (Dmin), circumference(C) and area(A), which were measured from 2D-TEE images, 3D-TEE images and 3D printing models, respectively. The absolute difference value of ASD size parameters between 3D printing models and 2D-TEE images, or 3D-TEE images were calculated. The sizes of occluder were recorded during the operation and the preoperative exercises on 3D printing models were performed.


Results
There were no significant difference in ASD size parameters among 3D printing models, 2D-TEE and 3D-TEE images(all P>0.05), the ASD size parameters were concordant well between 3D printing models and 2D-TEE or 3D-TEE images. Moreover, the absolute difference value of ASD size parameters between 3D printing models and 2D-TEE or 3D-TEE images were little. In addition, linear regression analysis revealed a significant correlation in the Dmax measured from 3D printing models and the sizes of occulder used in the operation (r=0.94, P<0.05). In the ASD 3D printing models the preoperative exercise had an impressive effect.


Conclusions
It is quite feasible to use 3D-TEE images as the data source of ASD 3D printing models.Ultrasound-derived ASD 3D printing models are of highly accuracy, which have the potential to provide evidence for the clinical application of 3D printing technology.


Key words: 
Echocardiography, transesophageal; Heart septal defect, atrial; 3D printing"
19,85,0,https://openalex.org/W2767802972,3D Printing in Medicine (9 vertices),"BackgroundA comprehensive knowledge of mitral valve (MV) anatomy is crucial in the assessment of MV disease. While the use of three-dimensional (3D) modelling and printing in MV assessment has undergone early clinical evaluation, the precision and usefulness of this technology requires further investigation. This study aimed to assess and validate 3D modelling and printing technology to produce patient-specific 3D MV models.MethodsA prototype method for MV 3D modelling and printing was developed from computed tomography (CT) scans of a plastinated human heart. Mitral valve models were printed using four 3D printing methods and validated to assess precision. Cardiac CT and 3D echocardiography imaging data of four MV disease patients was used to produce patient-specific 3D printed models, and 40 cardiac health professionals (CHPs) were surveyed on the perceived value and potential uses of 3D models in a clinical setting.ResultsThe prototype method demonstrated submillimetre precision for all four 3D printing methods used, and statistical analysis showed a significant difference (p < 0.05) in precision between these methods. Patient-specific 3D printed models, particularly using multiple print materials, were considered useful by CHPs for preoperative planning, as well as other applications such as teaching and training.ConclusionsThis study suggests that, with further advances in 3D modelling and printing technology, patient-specific 3D MV models could serve as a useful clinical tool. The findings also highlight the potential of this technology to be applied in a variety of medical areas within both clinical and educational settings. A comprehensive knowledge of mitral valve (MV) anatomy is crucial in the assessment of MV disease. While the use of three-dimensional (3D) modelling and printing in MV assessment has undergone early clinical evaluation, the precision and usefulness of this technology requires further investigation. This study aimed to assess and validate 3D modelling and printing technology to produce patient-specific 3D MV models. A prototype method for MV 3D modelling and printing was developed from computed tomography (CT) scans of a plastinated human heart. Mitral valve models were printed using four 3D printing methods and validated to assess precision. Cardiac CT and 3D echocardiography imaging data of four MV disease patients was used to produce patient-specific 3D printed models, and 40 cardiac health professionals (CHPs) were surveyed on the perceived value and potential uses of 3D models in a clinical setting. The prototype method demonstrated submillimetre precision for all four 3D printing methods used, and statistical analysis showed a significant difference (p < 0.05) in precision between these methods. Patient-specific 3D printed models, particularly using multiple print materials, were considered useful by CHPs for preoperative planning, as well as other applications such as teaching and training. This study suggests that, with further advances in 3D modelling and printing technology, patient-specific 3D MV models could serve as a useful clinical tool. The findings also highlight the potential of this technology to be applied in a variety of medical areas within both clinical and educational settings."
20,95,0,https://openalex.org/W4383746563,3D Printing Technology Applications (7 vertices),"Limitation of 3D construction ability, complex preparation processes and developing customer demands have promoted people to find low-cost, rapid prototyping, and simple operation methods to produce novel functional devices in the near future. Among various techniques, 3D-printed technology is a promising candidate for the fabrication of biosensors and biomedical detection devices with a wide variety of potential applications. This review offers four important 3D printing techniques for biosensors and biomedical detection devices and their applications. The principle and printing process of 3D-printed technologies will be generalized, and the printing performance of many 3D printers will be compared. Despite the resolution restrictions of 3D-printed, these technologies have already shown promising applications in many biosensors and biomedical detection devices, such as 3D-printed microfluidic devices, 3D-printed optical devices, 3D-printed electrochemical devices, and 3D-printed integrated devices. Some of the most representative examples will also be discussed here, demonstrating that 3D-printed technology can rationally design biosensors and biomedical detection devices and achieve important applications in microfluidic, optical, electrochemical, and integrated devices."
21,10,0,https://openalex.org/W2522412274,3D Printing Technology Applications (7 vertices),"Rechargeable lithium-ion batteries (LIBs) play a key role in energy storage devices. In article number 1600856, Feng Pan and co-workers report the development of a 3D-printing technology and the printing of 3D LIBs based on LiMn0.21Fe0.79PO4@C (LMFP) nanocrystals. The 3D-printed electrode battery delivers 108.45 mA h g−1 at 100 C, ranking it as the highest rate capability among LMFP LIBs. The cover picture shows the 3D printing equipment, the 3D-printed electrodes (green flaps) and 3D-printed LIBs."
22,95,30,https://openalex.org/W4297464086,3D Printing Technology Applications (7 vertices),"One of the more recent fracture-healing methods comprises applying patient-specific 3D printing. An optimal fracture-healing method would accurately print and embed a customized implant at the defect site of the fracture. In this study, to provide a standardized 3D printing process, the entire process of making a fracture model, manufacturing the customized 3D printing, and implanting the result was conducted through animal experiments. A fracture treatment 3D printing process was established and a fracture model was produced. X-ray and micro-computed tomography (CT) images were acquired and the portions with the fractured bones were extracted by segmentation and reconstruction using image preprocessing software. Based on this, 3D modeling of the fracture site scaffold was performed, and the 3D printing protocol was experimentally verified through polylactic acid (PLA)-based 3D printing and implantation at the fracture site. The entire process of making the fracture model, manufacturing the customized 3D-printed bone fragment, and implanting it in the defect site was performed based on 3D printing. There is a need for further animal clinical validation and histological studies on the fracture recovery process according to 3D printing protocols. Nevertheless, this approach (performing the implantation process of a customizable 3D printing scaffold for replacing atypical fractures using X-ray and micro-CT images) is expected to play a new role in fracture treatment."
23,85,2,https://openalex.org/W4385346990,3D Printing Technology Applications (7 vertices),"Fused Deposition Modeling (FDM) is an Additive Manufacturing technology where a heated plastic filament will be placed on the bedplate layer by layer until the 3D object is printed. The mechanical properties of the ABS FDM 3D-printed parts are not yet determined or estimated prior printing. Hence, the goal of this study is to identify the optimum 3D printing parameters based on the tensile properties of ABS FDM 3D-printed polymer parts. Taguchi approach and Range Analysis were used in finding the optimum 3D printing parameters in which different parameters were considered to meet the requirements of the orthogonal arrays. Five pieces of 3D-printed dumbbell-shaped tensile specimen were prepared for each parameter. The tests followed the ASTM D638-14 standard. The result for the optimum 3D printing configuration of ABS FDM 3D-printed material were concluded as the values with the highest tensile strength."
24,10,80,https://openalex.org/W4250475818,3D Printing Technology Applications (7 vertices),"Rechargeable lithium-ion batteries (LIBs) play a key role in energy storage devices. In article number 1600856, Feng Pan and co-workers report the development of a 3D-printing technology and the printing of 3D LIBs based on LiMn0.21Fe0.79PO4@C (LMFP) nanocrystals. The 3D-printed electrode battery delivers 108.45 mA h g−1 at 100 C, ranking it as the highest rate capability among LMFP LIBs. The cover picture shows the 3D printing equipment, the 3D-printed electrodes (green flaps) and 3D-printed LIBs."
25,85,10,https://openalex.org/W2968974785,3D Printing Technology Applications (7 vertices),This paper introduces characterization techniques to investigate electrical properties of 3D printed conductors. It presents a physical model to describe frequency dependent electrical properties of 3D-printed conductors; the use of infrared thermography to characterize electrical anisotropy in 3D-printed sheets and the use of the voltage contrast Scanning Electron Microscopy method (VCSEM) to determine potential distributions in 3D-printed sheets. The characterization methods could enable improvement of 3D-printed transducer design and exploit electrical properties of 3D-printed conductors.
26,80,0,https://openalex.org/W4307327914,3D Printing Technology Applications (7 vertices),"Failure in 3D-printed composite parts is complex due to anisotropic properties, which are mainly governed by printing parameters, printing strategy, and materials. Understanding the failure behaviour of materials is crucial for the design calculations of parts. Effective computational methodologies are yet not available for accurately capturing the failure behaviour of 3D-printed parts. Therefore, we proposed two different computational methodologies for modelling the failure behaviour of 3D-printed parts. 3D-printed parts subjected to uniaxial tensile loading were considered for modelling. In the first method, the computational model employed nonlinear properties of virgin material, and the model predicted higher values than the experimental results. This method provided idealistic nonlinear behaviour of 3D-printed parts. The difference in the results of experimental and computational is significant, especially in the case of 3D-printed composites. In the second method, the computational model utilized nonlinear material data from mechanical testing results and the model predicted accurate nonlinear behaviour of 3D-printed parts. This method provided realistic material behaviour of 3D-printed parts. Therefore, for effective design and analysis, it is suggested to use the latter computational methodology to capture the failure behaviour of 3D-printed parts accurately."
27,95,10,https://openalex.org/W2763450525,Advancements in 3D Printing (6 vertices),"3D printing technologies are a promising and viable means of fabricating replicable and functional scaffolds capable of promoting tissue regeneration. Printing technologies such as direct 3D printing, 3D-Bioplotter printing, fused deposition modeling, selective laser sintering, stereolithography, indirect 3D printing, and electrospinning are commonly used 3D printing techniques for creating scaffolds. These techniques have shown success in pre-clinical settings with respect to regenerating various tissue types, and have designed implantable structures investigated in clinical trials for bone defect restoration, pulmonary disease, dysphagia, and lung cancer. Continued advancement and hybrid approaches using different material combinations, printing methodologies, and controlled drug delivery will further advance the progress of 3D printing technologies toward developing scaffolds capable of being utilized in the clinic. An overview of these 3D printing technologies and their recent developments in the field of tissue engineering are discussed, and demonstrate the promise of the recent advancements made in 3D printing."
28,95,0,https://openalex.org/W3045698581,Advancements in 3D Printing (6 vertices),"Although existing energy storage devices (ESDs) that are prepared by traditional technologies can meet the demands of many application scenarios in our life, there are still many special application scenarios that cannot be implemented, such as flexible devices, wearable devices, and structural devices. Three-dimensional (3D) printing, an advanced technology that can realize rapid production of structural objects, has been widely studied in tissue microﬂuidics, electronics, and engineering. The exploration of its application in ESDs has also been started by scientists in recent years. This article focuses on the topic of 3D-printed structural ESDs with improved electrochemical performances. First, the background of 3D printing technologies in fabricating ESDs is introduced, including the advantages and categories of 3D printing technologies for ESDs. Then, the current progresses of 3D printing technologies in fabricating structural lithium-ion batteries (LIBs) and sodium-ion batteries are summarized, including the preparation of inks, the 3D-printed cathode/anode, the 3D-printed electrolyte, and the 3D-printed full LIBs. Besides, the progresses of other structural ESDs that are based on 3D printing are briefly summarized, such as the 3D-printed supercapacitors, the 3D-printed lithium–sulfur (Li–S) batteries, and the 3D-printed lithium–oxygen (Li–O2) batteries. In the end of the review, we also point out the future development directions of 3D printing technologies for structural ESDs. We believe that 3D printing technologies are a promising production method in preparing structural ESDs for special usage scenarios."
29,1,0,https://openalex.org/W4221010135,Advancements in 3D Printing (6 vertices),"Recently, extrusion-based 3D printing has been widely used to manufacture precise and accurate 3D structures with high nanocellulose concentrations due to excellent materials flow control and system stability. With the extrusion-based 3D printing technique, the main challenges for precision and accuracy in high concentration nanocellulose 3D printed structures are proper printing parameters and appropriate adhesion between printed layers. Therefore, this study aims to improve the adhesion between high content nanocellulose printed layers by blending different lignin concentrations and optimizing the twin-screw extruder printing parameters. The lignin concentrations are optimized in nanocellulose paste by assessing the mechanical properties, shape retention, and shrinkage of 3D printed structures. To ease shape retention, the 3D printed structures are dried at controlled humidity (45%) and temperature (25oC). The surface morphology of the 3D printed structures is observed by scanning electron microscope."
30,50,20,https://openalex.org/W4390339461,Advancements in 3D Printing (6 vertices),"In recent times, the utilization of three-dimensional (3D) printing technology, particularly a variant using digital light processing (DLP), has gained increasing fascination in the realm of microfluidic research because it has proven advantageous and expedient for constructing microscale 3D structures. The surface wetting characteristics (e.g., contact angle and contact angle hysteresis) of 3D-printed microstructures are crucial factors influencing the operational effectiveness of 3D-printed microfluidic devices. Therefore, this study systematically examines the surface wetting characteristics of DLP-based 3D printing objects, focusing on various printing conditions such as lamination (or layer) thickness and direction. We preferentially examine the impact of lamination thickness on the surface roughness of 3D-printed structures through a quantitative assessment using a confocal laser scanning microscope. The influence of lamination thicknesses and lamination direction on the contact angle and contact angle hysteresis of both aqueous and oil droplets on the surfaces of 3D-printed outputs is then quantified. Finally, the performance of a DLP 3D-printed microfluidic device under various printing conditions is assessed. Current research indicates a connection between printing parameters, surface roughness, wetting properties, and capillary movement in 3D-printed microchannels. This correlation will greatly aid in the progress of microfluidic devices produced using DLP-based 3D printing technology."
31,95,0,https://openalex.org/W3214736844,Advancements in 3D Printing (6 vertices),"In recent years, freeform three-dimensional (3D) printing has led to significant advances in the fabrication of artificial tissues with vascularized structures. This technique utilizes a supporting matrix that holds the extruded printing ink and ensures shape maintenance of the printed 3D constructs within the prescribed spatial precision. Since the printing nozzle can be translated omnidirectionally within the supporting matrix, freeform 3D printing is potentially applicable for the fabrication of complex 3D objects, incorporating curved, and irregular shaped vascular networks. To optimize freeform 3D printing quality and performance, the rheological properties of the printing ink and supporting matrix, and the material matching between them are of paramount importance. In this review, we shall compare conventional 3D printing and freeform 3D printing technologies for the fabrication of vascular constructs, and critically discuss their working principles and their advantages and disadvantages. We also provide the detailed material information of emerging printing inks and supporting matrices in recent freeform 3D printing studies. The accompanying challenges are further discussed, aiming to guide freeform 3D printing by the effective design and selection of the most appropriate materials/processes for the development of full-scale functional vascularized artificial tissues."
32,80,0,https://openalex.org/W2977660399,Advancements in 3D Printing (6 vertices),"Direct 3D printing technologies to produce 3D optoelectronic architectures have been explored extensively over the last several years. Although commercially available 3D printing techniques are useful for many applications, their limits in printable materials, printing resolutions, or processing temperatures are significant challenges for structural optoelectronics in achieving fully 3D-printed devices on 3D mechanical frames. Herein, the production of active optoelectronic devices with various form factors using a hybrid 3D printing process in ambient air is reported. This hybrid 3D printing system, which combines digital light processing for printing 3D mechanical architectures and a successive electrohydrodynamic jet for directly printing transparent pixels of organic light-emitting diodes at room temperature, can create high-resolution, transparent displays embedded inside arbitrarily shaped, 3D architectures in air. Also, the demonstration of a 3D-printed, eyeglass-type display for a wireless, augmented reality system is an example of another application. These results represent substantial progress in the development of next-generation, freeform optoelectronics."
