index,total_in_score,total_out_score,id,title,abstract
11,0,0,https://openalex.org/W4312261951,Advancements in Drone Technology (12 vertices),"Thrusters are a vital part of any autonomous under-water or surface vehicle. However, due to their high costs, they are often out of reach of researchers and students in developing countries. While many designs are available using off-the-shelf drone motors, they are either not open source or do not provide performance details. This paper presents an open-source, 3D printed, low-cost, compact thruster designed using open-source software tools. We present our design and testing approach and the performance data gathered from experiments that are useful for modeling the thruster. The approach presented here can be applied to any off-the-shelf brushless motor to design a thruster if the one used in this paper is unavailable or does not meet specific performance criteria."
12,5,0,https://openalex.org/W4386258391,Advancements in Drone Technology (12 vertices),"Cash/valuables routing is vulnerable to attacks and robberies, so it is essential to prioritize transport security. This research employs a surveillance drone approach to enhance the transport security of cash/valuables routing. Using drones to identify suspicious and high-risk situations is a secure way to transport cash/valuables. Compared to ground-based operators, drones provide superior advantages such as improved security, efficiency, and accuracy. To this end, an integrated routing and surveillance problem is proposed to secure cash/valuables transport. In this problem, ground vehicles (GVs) and surveillance drones are routed in coordination. GVs are responsible for transporting and delivering cash/valuables, while drones are tasked with monitoring the GVs’ routes. The drone surveillance is as follows: before GVs leave the customers’ points, drones must surveil the GV through the link ahead and ensure their security. Links are surveilled in specific time windows. In this problem, charging stations are considered to swap drones’ batteries. In addition, an improved iterated local search (ILS) algorithm is designed in this study to optimize the proposed problem. The performance of the proposed algorithm is then evaluated in small and large sizes. Furthermore, a sensitivity analysis is performed on some key parameters to assess the proposed model. Finally, the proposed approach is implemented in a real-world case study in Iran, with the results analyzed."
13,75,10,https://openalex.org/W3118386824,Applications of UAV Technology (10 vertices),"Effective robot navigation is crucial for the proper implementation of a mobile robot. To navigate a robot in an indoor or outdoor environment, a map of the surrounding obstacles is required. In order to acquire this map, the robot uses sensors to collect information about its surroundings and its own location. This paper presents a robotic operating system based on autonomous simultaneous localization and mapping (SLAM), and robot navigation implementation of a Parrot AR. Drone 2.0 quadrotor, which is equipped with a laser scanner and inertial measurement unit. For autonomous mapping, SLAM along with frontier type exploration has been used to acquire a full 2D map of the environment in Gazebo. The A* search algorithm is utilized for the global planner, while the dynamic window approach has been implemented for the local planner. The Gazebo-simulated results validate the competent performance of the underlying structure of both the proposed SLAM as well as the provided navigation algorithm."
14,80,75,https://openalex.org/W2998106608,Applications of UAV Technology (10 vertices),"V-shaped formation helps drones to consume less energy for flight. It is shown that different drag loads will be applied to various drones in a V-shaped swarm. The sensitivity of the drag of each drone to the wingspan and wingtip spacing in a V-shaped swarm is investigated. A load-balancing mechanism through lead-and-tail replacement is carried out in swarming drones and the flying distance improvement is analyzed. Moreover, in this paper, two different shuffling scenarios are compared with the head-and-tail replacement mechanisms. In the first shuffling method, the maximum-energy drone is replaced with the minimum-energy drone, iteratively. In the second shuffling method, the first two maximum-energy drones are repositioned with the leader and the tail drone, and the second two maximum go to the drone after the first and before the last drone. A similar process is applied for the rest of the drones. It is found that an optimum replacement mechanism can be defined for swarming drones in order to enhance their flight efficiency."
15,75,3,https://openalex.org/W4310813657,Applications of UAV Technology (10 vertices),"Nowadays one of the critical tasks for analyzing the usage of unmanned aerial vehicle (UAV) as base stations is the development of effective UAV control strategies while servicing customers one the ground. The main problem is states within ultimate battery capacity, which limits the UAV's flight's duration and battery lifetime. This paper presents a scenario for placing UAVs on stationary objects, such as roofs, walls or balconies of buildings, in the process of providing communication services. Such a strategy provides drones to extend their autonomous work during the flight in the customer service area, as the main source of power consumption, the engine, can be turned off for long periods of time after arriving in a subscriber's service area. The paper compares the proposed scenario with the standard flight mode of UAVs."
16,75,0,https://openalex.org/W4304191298,Applications of UAV Technology (10 vertices),"From the available review on the employment of unmanned aerial vehicles (UAVs) in the surveillance field and especially in the application of these in indoor environments, we developed a comparison between heavier than air (HTA) and lighter than air (LTA) vehicles, proposing active solutions to the disadvantages and how they can be employed in the surveillance field. Both drones (HTA) and airships (LTA) have been found to be reliable means for surveillance even given the meagre literature that can be found on the internet. The definition of a model representing a real-life scenario is proposed and analysed in all the factors that have been used. This model is presented also the pattern that the vehicles should follow to minimise their environmental impact. This study is developed inside a broader analysis of how to provide the right level of security for an automated port that would rely on an autonomous security system."
17,85,0,https://openalex.org/W3217609801,Applications of UAV Technology (10 vertices),"The benefits of using eco-friendly technologies along with their efficiency for EMS systems have caused to address the importance of drones in terms of performance and environmental aspects. In this study, by considering the applications of drone capability such as fast delivery along with a focus on the energy consumption of drone, a new bi-objective mathematical model of location-allocation problem of EMS systems is presented. In the first objective function, the impact of drone to maximize the expected survival of patients is investigated and in the second one, the minimization of CO2 emission of drone utilization in EMS systems is considered which is the most documented and well-known greenhouse gas often used to calculate pollution and energy impacts. The importance of patient’s lives in comparison with the associated reduction of carbon emission has caused to be solved the model by a preemptive fuzzy goal programming approach to measure the achievement degree of objectives. By using data and obtained results from a similar study, the model is evaluated to show the applicability and benefits of drones in healthcare service and environmental aspects. The results show that drone utilization in comparison with regular ambulance vehicles can save more lives as well as emit less CO2. The results strongly support the notion that using drones for EMS systems is not only efficient but also is environmentally friendly."
18,80,10,https://openalex.org/W4292567141,Applications of UAV Technology (10 vertices),"In recent years, flying ad hoc networks have attracted the attention of many researchers in industry and universities due to easy deployment, proper operational costs, and diverse applications. Designing an efficient routing protocol is challenging due to unique characteristics of these networks such as very fast motion of nodes, frequent changes of topology, and low density. Routing protocols determine how to provide communications between drones in a wireless ad hoc network. Today, reinforcement learning (RL) provides powerful solutions to solve the existing problems in the routing protocols, and designs autonomous, adaptive, and self-learning routing protocols. The main purpose of these routing protocols is to ensure a stable routing solution with low delay and minimum energy consumption. In this paper, the reinforcement learning-based routing methods in FANET are surveyed and studied. Initially, reinforcement learning, the Markov decision process (MDP), and reinforcement learning algorithms are briefly described. Then, flying ad hoc networks, various types of drones, and their applications, are introduced. Furthermore, the routing process and its challenges are briefly explained in FANET. Then, a classification of reinforcement learning-based routing protocols is suggested for the flying ad hoc networks. This classification categorizes routing protocols based on the learning algorithm, the routing algorithm, and the data dissemination process. Finally, we present the existing opportunities and challenges in this field to provide a detailed and accurate view for researchers to be aware of the future research directions in order to improve the existing reinforcement learning-based routing algorithms."
19,95,10,https://openalex.org/W2972898983,Applications of UAV Technology (10 vertices),"There is currently a growing interest in the area of drag reduction of unmanned aerial vehicles. In this paper, the swarming flight of the fixed-wing drones and a load balancing mechanism during the swarm is investigated. As an example, the swarm flight of EBee Sensfly flying wings is analyzed through the proposed methodology. The aerodynamic drag forces of each individual drone and the swarm are modeled theoretically. It is shown that drones through the swarming flight can save up to 70% of their energy and consequently improve their performance. As swarming drones have different loads and consume a different level of energy depending on their positions, there is a need to replace them during the flight in order to enhance their efficiency. To this end, regarding the number of drones, a replacement algorithm is defined for them so that they will be able to save more energy during their mission. It is shown that there is more than 21 percent improvement in flight time and distance of swarming drones after replacement. This method of replacement and formation can be considered as one of the effective factors in a drag reduction of swarming aerial vehicles."
20,80,1,https://openalex.org/W3138599840,Autonomous Drones for Rescue (16 vertices),"Abstract This paper describes the development of an autonomous robotic platform capable of undertaking rescue missions on rough terrain and other unpredictable environments. The key difference of this platform is the lack of LIDAR system and an algorithm that relies primarily on ultrasonic and optical sensors. As a result, two platforms were created, a fully autonomous drone and a scout bot that operate effectively together."
21,1,0,https://openalex.org/W4366541759,Autonomous Drones for Rescue (16 vertices),"Advanced technological breakthroughs and exceptional levels of innovation are enhancing the capabilities and potential of autonomous unmanned aerial vehicles (UAVs or drones), and in so doing attracting the interest of a broader swath of logistic companies, online retailers, and governmental agencies. These technology advancements and their impact on regulatory agencies may soon pave the way for the widespread use of drones for delivery and monitoring purposes. Moreover, increasingly urgent environmental factors that include CO2 emissions reductions and other energy-saving approaches are intensifying to need to reduce vehicular usage and congestion, which could further spur their usage. To optimize these systems, drones often employ a hybrid power supply system architecture to boost endurance and performance. Fuel cells, batteries, solar cells, and supercapacitors are examples of power sources that may be combined in a hybrid power architecture. To enable today’s drones (and those of the future) to work efficiently, the appropriate energy management system must be selected based on optimal and accurate modeling techniques. This chapter provides a comprehensive review of drone energy-supply management and strategic systems to identify their plusses and minuses, as well as suggests recommendations for future research."
22,1,0,https://openalex.org/W4385588012,Autonomous Drones for Rescue (16 vertices),"Advanced technological breakthroughs and exceptional levels of innovation are enhancing the capabilities and potential of autonomous unmanned aerial vehicles (UAVs or drones), and in so doing attracting the interest of a broader swath of logistic companies, online retailers, and governmental agencies. These technology advancements and their impact on regulatory agencies may soon pave the way for the widespread use of drones for delivery and monitoring purposes. Moreover, increasingly urgent environmental factors that include CO2 emissions reductions and other energy-saving approaches are intensifying to need to reduce vehicular usage and congestion, which could further spur their usage. To optimize these systems, drones often employ a hybrid power supply system architecture to boost endurance and performance. Fuel cells, batteries, solar cells, and supercapacitors are examples of power sources that may be combined in a hybrid power architecture. To enable today’s drones (and those of the future) to work efficiently, the appropriate energy management system must be selected based on optimal and accurate modeling techniques. This chapter provides a comprehensive review of drone energy-supply management and strategic systems to identify their plusses and minuses, as well as suggests recommendations for future research."
23,1,0,https://openalex.org/W2997542111,Autonomous Drones for Rescue (16 vertices),"We propose JAM-ME, an autonomous jamming-assisted navigation system that allows a drone to accomplish its mission even in the presence of an anti-drone jamming protection system. In this contribution, we review the current state-of-the-art highlighting how current solutions to respond to drones are completely ineffective against JAM-ME. In particular, we introduce our solution and its theoretical framework, and later we relax a few constraints of the baseline model (adding wind drift, and allowing the target to be randomly placed within the jammed area). Moreover, we run extensive simulations that do support our findings: even under the combined action of jamming and wind drift, the drone can reach a target randomly deployed in the jamming area-any other drone, under the same conditions, would have simply failed. As per the overhead, under very conservative assumptions, JAM-ME experiences an average overhead of 70%; however, note that such overhead can be reduced by at least a tenfold factor in practical settings-discussed in the paper. Finally, we highlight the intrinsic limitations of our solution, potential countermeasures, and new jamming strategies that can pave the way to further research."
24,1,0,https://openalex.org/W2798840864,Autonomous Drones for Rescue (16 vertices),"Drone swarming involves multiple unmanned aerial vehicles (UAVs), which are able to manoeuver autonomously, providing a vast range of surveillance applications such as traffic evaluations, driver monitoring, disaster management, temporary network support, and pedestrian tracking. All these applications are an integral part of urban surveillance. In other words, cooperation between multiple drones can facilitate urban surveillance while being able to provide high-quality 3D visualization of the surroundings. This 3D representation is driven by the initiation of accurate and non-overlapping waypoints. Such efficient localization depends on the type of context and its security validation by the receiving entities. For example, a highly burdened context with negligible security is of limited use. This article presents a novel solution that is capable of securing the context information for sharing 3D waypoints between UAVs. The proposed approach achieves optimal localization through hierarchical context- aware aspect-oriented Petri nets while being powered by a novel drone context-exchange protocol for security validations."
25,3,0,https://openalex.org/W4293151699,Autonomous Drones for Rescue (16 vertices),"We have developed the ultracompact (~300 g) fluorescence LIDAR and installed it on a quadrocopter for remote sensing of vegetation. LIDAR was based on diode laser (405 nm, 150 m W) and mini-spectrometer but the instrument can acquire fluorescence spectra from a 8 m distance. LIDAR was utilized for remote mapping of maize field during different periods of maize growth to indicate healthy and diseased maize plants. The field tests have proved utilization of autonomous LIDAR monitoring for early crop disease detection."
26,10,0,https://openalex.org/W3029808435,Autonomous Drones for Rescue (16 vertices),"In this article, we propose a complete and robust system for the aggressive flight of autonomous quadrotors. The proposed system is built upon on the classical teach-and-repeat framework, which is widely adopted in infrastructure inspection, aerial transportation, and search-and-rescue. For these applications, a human's intention is essential for deciding the topological structure of the flight trajectory of the drone. However, poor teaching trajectories and changing environments prevent a simple teach-and-repeat system from being applied flexibly and robustly. In this article, instead of commanding the drone to precisely follow a teaching trajectory, we propose a method to automatically convert a human-piloted trajectory, which can be arbitrarily jerky, to a topologically equivalent one. The generated trajectory is guaranteed to be smooth, safe, and dynamically feasible, with a human preferable aggressiveness. Also, to avoid unmapped or moving obstacles during flights, a fast local perception method and a sliding-windowed replanning method are integrated into our system, to generate safe and dynamically feasible local trajectories onboard. We name our system as teach-repeat-replan. It can capture users' intention of a flight mission, convert an arbitrarily jerky teaching path to a smooth repeating trajectory, and generate safe local replans to avoid unexpected collisions. The proposed planning system is integrated into a complete autonomous quadrotor with global and local perception and localization submodules. Our system is validated by performing aggressive flights in challenging indoor/outdoor environments. We release all components in our quadrotor system as open-source ros packages."
27,1,0,https://openalex.org/W3031046221,Autonomous Drones for Rescue (16 vertices),"The popularity of the Open Source Tool (OST) has expanded significantly. This is the case for Unmanned Aerial Vehicles (UAVs) based on open-source hardware (OSH) as well. Open-source software (OSS) and OSH can be applied in a wide range of applications and can improve several technologies. The chapter begins with an introduction to OSS depicting its rationale, description of fundamental differences between OSS and proprietary software (PS), what benefits OSSs provide to overall UAV community, the motives leading people to pick up an OSS instead of a PS, which helps the academic and research community. This chapter also covers some OSSs used within the UAV community to support all aspects of UAV technology and the Remote Sensing (RS) and photogrammetry data post-processing chain. It is possible to build fully autonomous and operational UAV based only on OSH and OSS. The chapter describes the state of the art for OSS widely used in UAV technology, the software used in all aspects of UAV technology such as ARDUPILOT-based Autopilot firmware, MISSION PLANNER-based ground station, OPENTX transmitter software, MINIM On-Screen Data (OSD) software, Open Drone Map photogrammetry data processing suite, Web drone data-processing suite WebODM. This chapter describes several concepts and characteristics of open software/hardware, built-in functions, and particular features as well as platform requirements. A typical UAV photogrammetry workflow for drone construction with flight planning/execution and OSS data processing is provided."
28,80,0,https://openalex.org/W4295832272,Autonomous Drones for Rescue (16 vertices),"Intelligent identification of abnormal behaviors in crowd scenes enables far more efficient development of smart cities. In recent approaches, abnormalities are detected using an autonomous unmanned aerial vehicle (UAV) by observing activity and representing crowd features such as density, direction, and anomalous behavior from acquired video frames. Thus, integrating fast monitoring via an autonomous UAV with automated procedures would significantly improve the effectiveness of detecting abnormal activities. Our work presents a real-time surveillance strategy for detecting anomalous behavior in crowds that is based on deep transfer learning and the Internet of Drones,and can be used to distinguish dynamic crowds. The deep structure is a simplified and lightweight representation of the ResNet learning structure. The proposed model that detects the abnormal behavior in this study processes the data analyzed from UAVs and intendS to increase its efficiency, robust-ness, and accuracy. For several UAV videos, the average accuracy is more than 90 percent. The experimental results reveal that the suggested method robustly detects abnormal behaviors in crowd scenarios using frames from UAV recordings with demanding conditions."
29,1,0,https://openalex.org/W2972055356,Autonomous Drones for Rescue (16 vertices),"The enabling Internet-of-Things (IoT) technology has inspired a large number of novel platforms and applications. One popular IoT platform is unmanned aerial vehicles (UAVs, also known as drone). Benefiting from the intrinsic flexibility, convenience, and low cost, UAVs have great potentials to be utilized in various civil applications, including parcel delivery. However, suffering from limited payloads and battery capacities, it is uneconomical for UAVs to perform parcel delivery tasks independently. To conquer the drawbacks of low payloads and battery capacities, people propose to employ both trucks and drones to construct truck-drone parcel delivery systems. However, previous works only leverage either independent drones or truck-carried drones to collaborate with trucks. In contrast, in this article we propose to simultaneously employ trucks, truck-carried drones, and independent drones to construct a more efficient truck-drone parcel delivery system. We claim that such a hybrid parcel delivery system can fully exploit the complementary benefits of the three platforms. We propose a novel routing and scheduling algorithm, referred to as hybrid truck-drone delivery (HTDD) algorithm, to solve the hybrid parcel delivery problem, wherein M drones carried by M trucks, together with N independent drones, cooperate to deliver parcels to customers distributed in a wide region. The experimental results show that our algorithm outperforms the existing solutions which employ either independent drones or truck-carried drones."
30,0,1,https://openalex.org/W2792914000,Autonomous Drones for Rescue (16 vertices),This paper discusses the design of a portable drone to be used by students for practical investigations of drone operating principles. The drone design is based on a Y6 frame module concept and takes into account the affordability and combinability of components which are widely available via the hobbyist drone manufacturing market. It is a foldable device and is protected against water ingress according standard DIN EN 60529 (IP01). The drone generates high thrust for a Maximum Take-off Mass (MTOM) of 5 kg and the propeller design has been investigated and analysed in detail to determine the optimum location required to provide maximum thrust.
31,1,0,https://openalex.org/W4389041449,Autonomous Drones for Rescue (16 vertices),"With the advancement of technology, the desire to use more robots and computers instead of humans has also grown. One of the robots that can be used in lots of situations is a drone. Drones can be used to control or monitor some targets but finding the optimal position for them to fly is a big problem that is in the group of NP-hard problems. In this paper, we tried to solve the static drone placement problem with a recently-proposed swarm intelligence algorithm called BRADO which is derived from the migration of humans between countries. The results of our experiments show that BRADO has worked well in solving the problem. In our tests, we used static drones and targets deployed in a squared search space and our goal is to find the optimal position for the drones in a way that all of the targets will be covered. The results of our proposed solution were better than some other famous meta-heuristic algorithms. The outcome of our work shows that BRADO works well with the static drone placement problem."
32,0,0,https://openalex.org/W2995408216,Autonomous Drones for Rescue (16 vertices),"The development of mountain areas is complicated by a number of natural hazards, which primarily include mudflows and snow avalanches. The article presents the results of the development of a combined mechatronic system based on a mobile platform and a drone for monitoring natural hazards in mountainous areas. The mobile platform delivers the drone to the area of a mudflow or avalanche area, where it is difficult and dangerous to approach. From the mobile platform, a drone equipped with a video camera is launched, which monitors a territory according to a given program. The mobile platform is equipped with a power source for automatic recharging of drone batteries."
33,50,0,https://openalex.org/W4382050690,Autonomous Systems and Applications (11 vertices),"The continuous monitoring by drone swarms remains a challenging problem due to the lack of power supply and the inability of drones to land on uneven surfaces. Heterogeneous swarms can support longer inspections, however, their capabilities are limited by the mobility of wheeled and legged robots in a cluttered environment.In this paper, we propose a novel concept SwarmGear for autonomous inspection. It leverages a heterogeneous swarm of drones that investigates the environment in a leader-follower formation. The leader drone is able to land on rough terrain and traverse it by four compliant robotic pedipulators, possessing both the functionalities of an aerial and mobile robot. To preserve the formation of the swarm during its motion, virtual impedance links were developed between the leader and the follower drones.The experiments revealed low crosstrack error (mean value is of 2.2 cm and max one is of 5.3 cm with the Type 2 gait) and the ability of the leader drone to move with a 190 mm step length. Four types of drone formation were considered. The best formation was applied for experiments and showed low overall crosstrack error for the swarm (mean 3.9 cm for the Type 1 gait and 3.3 cm for the Type 2 gait)."
34,75,0,https://openalex.org/W4293057563,Autonomous Systems and Applications (11 vertices),"The paper focuses on a heterogeneous swarm of drones to achieve a dynamic landing of formation on a moving robot. This challenging task was not yet achieved by scientists. The key technology is that instead of facilitating each agent of the swarm of drones with computer vision that considerably increases the payload and shortens the flight time, we propose to install only one camera on the leader drone. The follower drones receive the commands from the leader UAV and maintain a collision-free trajectory with the artificial potential field. The experimental results revealed a high accuracy of the swarm landing on a static mobile platform (RMSE of 4.48 cm). RMSE of swarm landing on the mobile platform moving with the maximum velocities of 1.0 m/s and 1.5 m/s equals 8.76 cm and 8.98 cm, respectively. The proposed SwarmHive technology will allow the time-saving landing of the swarm for further drone recharging. This will make it possible to achieve self-sustainable operation of a multi-agent robotic system for such scenarios as rescue operations, inspection and maintenance, autonomous warehouse inventory, cargo delivery, and etc."
35,1,0,https://openalex.org/W3181803073,Autonomous Systems and Applications (11 vertices),"This article deals with the problem of autonomous movement of an unmanned aerial vehicle in space. As a solution to this problem, a mathematical model of the movement of a quadrocopter in space was presented, the technical part was considered. The technical part describes the main components of an unmanned aerial vehicle for the implementation of autonomous flight. As an example of technical implementation, a single-board computer Raspberry Pi 4 and a flight controller based on PX4 were used. As a software part, a special image of the Linux system was used, developed specifically for the implementation of autonomous flights, the main programming language is Python. In the software implementation of the code, an example of an autonomous flight program and the main functions necessary for autonomous control of a quadcopter in the field of Aruco-markers are presented, which allow increasing the accuracy of positioning the drone in a laboratory indoor environment. The output shows the result of the autonomous flight."
36,10,0,https://openalex.org/W4308036518,Autonomous Systems and Applications (11 vertices),"The Internet of Autonomous Things (IoAT), also known as Autonomous Things (AuT), is a relatively new concept for technological advancements that enable autonomous devices to connect and share information without human intervention. IoAT includes robotics, autonomous vehicles, drones, and smart home devices. Recent progress in deep learning and artificial intelligence (AI) is the foundation for all IoAT applications. Using the systematic literature review (SLR) method, we examined five application domains for IoAT: healthcare, military and security, transportation, aerospace, and home robotics. Analysis shows that 30% of the IoAT application domains are devoted to transportation applications, 21% to military and security applications, 19% to aerospace applications, 16% to healthcare applications, and 14% to home robotics applications. Finally, we discuss the current issues and potential research challenges in the context of IoAT."
