index,total_in_score,total_out_score,id,title,abstract
14,0,0,784,Bank of England Revises (13 vertices),"U.K. MONEY MARKET RECEIVES NO MORNING ASSISTANCE
  The Bank of England said it did not
  operate in the money market in the morning session.
      Earlier, the central bank had estimated the deficit in the
  system today at some 450 mln stg.
  

"
15,10,0,882,Bank of England Revises (13 vertices),"IRISH OIL CONCERN BOOSTS CENERGY &lt;CRG> STAKE
  Bryson Oil and Gas plc, a Belfast,
  Northern Ireland, oil company which has said it is considering
  seeking control of Cenergy Corp, said it raised its stake in
  the company to 1,281,887 shares, or 13.2 pct of the total.
      In a filing with the Securities and Exchange Commission,
  Bryson said it bought 440,000 Cenergy common shares on March 10
  at eight dlrs each. Previously it had held 841,887 shares, or
  8.5 pct.
      Bryson has request detailed shareholder information from
  Cenergy in case it decided to communicate with shareholders.
  But it said Cenergy has made legal challenges to the request.
  

"
16,100,0,56,Braniff and Goldfield Results (2 vertices),"BRANIFF INC &lt;BAIR> 4TH QTR LOSS JAN 31
  Shr loss 37 cts vs loss 13 cts
      Net loss 4.5 mln vs loss 1.5 mln
      Revs 63.3 mln vs 53.8 mln
      Year
      Shr loss 74 cts vs profit 1.87 dlr
      Net loss 9.0 mln vs profit 23.0 mln
      Revs 239.5 mln vs 244.3 mln
      NOTE:1986 net includes extraordinary gain of 10.6 mln dlrs
  from tax loss carryforward in year and loss of 198,000 dlrs in
  4th qtr.
  

"
17,0,0,559,Braniff and Goldfield Results (2 vertices),"GOLDFIELD CORP &lt;GV> 4TH QTR NET LOSS
  Shr loss four cts vs loss five cts
      Net loss 527,065 vs loss 1,204,080
      Revs 622,470 vs 613,205
      Year
      Shr profit four cts vs loss 13 cts
      Net profit 1,099,778 vs loss 3,282,478
      Revs 7,579,547 vs 6,068,254
      NOTE: 1985 excludes loss from discontinued operations of
  four cts per share in the quarter and loss 10 cts in the year.
  1986 year excludes extraordinary gain of two cts a share.
  

"
18,80,0,22,Business and Financial Updates (73 vertices),"GOTAAS-LARSEN &lt;GOTLF> TO BUILD FIFTH CARRIER
  Gotaas-Larsen Shipping Corp
  said it had exercised an option to build a fifth in a series of
  crude oil carriers to be constructed by &lt;Daewoo Shipbuilding
  and Heavy Machinery Ltd> in South Korea.
  

"
19,0,0,46,Business and Financial Updates (73 vertices),"FCS LABORATORIES &lt;FCSI> ENDS MERGER TALKS
  FCS Laboratories said its merger
  talks with another unidentified company in the health care
  field ended without agreement.
      The talks began last August, the company said.
      The company also said it will no longer actively seek out
  potential merger partners, but will respond to serious
  inquiries.
  

"
20,80,0,73,Business and Financial Updates (73 vertices),"CYACQ RAISES OFFER FOR CYCLOPS TO 92.50 DLRS/SHARE FROM 80 DLRS

  CYACQ RAISES OFFER FOR CYCLOPS TO 92.50 DLRS/SHARE FROM 80 DLRS
  

"
21,0,0,81,Business and Financial Updates (73 vertices),"GALILEO ELECTRO-OPTICS CORP &lt;GAEO> 2ND QTR 
  Galileo Electro-Optics Corp
  said estimated earnings for the second quarter ended March 31,
  1987, will be over current analysts estimates of 40 cts to 45
  cts per share.
      However, the company said it has not closed its books for
  the quarter and release earnings April 20.
  

"
22,0,0,88,Business and Financial Updates (73 vertices),"Nakasone says major nations committed in Paris to stable dlr above 150 yen

  Nakasone says major nations committed in Paris to stable dlr above 150 yen
  

"
23,0,0,94,Business and Financial Updates (73 vertices),"SOUTHMARK &lt;SM> COMPLETES ACQUISITION
  Southmark Corp said it has completed the
  purchase of Georgia International Life Insurance Co from
  Capital Holding Corp &lt;CPH> for cash and Southmark securities
  worth over 85 mln dlrs.
  

"
24,0,0,120,Business and Financial Updates (73 vertices),"SUSPENSIONS/PARTS INDUSTRIES LTD &lt;SPILF> YEAR
  Shr 33 cts vs 60 cts
      Net 1.1 mln vs 1.7 mln
      Revs 11.7 mln vs 10.6 mln
      NOTE:Full name is Suspensions and Parts Industries Ltd.
  

"
25,10,0,156,Business and Financial Updates (73 vertices),"BANK OF FRANCE FOREIGN ASSETS RISE LATEST WEEK
  Weekly figures published by the Bank of
  France showed its gross foreign assets rose by about two
  billion francs last week, when it was reported by banks to have
  intervened on the foreign exchange markets to support the
  dollar against the yen.
      The figures showed its gold, foreign currency and other
  external assets rose to 415.1 billion francs from 413 billion,
  mainly reflecting a rise to 116.7 billion from 114.7 billion in
  foreign exchange holdings.
  

"
26,0,0,158,Business and Financial Updates (73 vertices),"NATIONAL PATENT DEVELOPMENT CORP &lt;NPD> IN PAYOUT
  Qtly div 2-1/2 cts vs 2-1/2 cts prior
      Pay May One
      Record April One
  

"
27,0,0,170,Business and Financial Updates (73 vertices),"GREECE SEEKING EC SUGAR NEXT MONTH AT TENDER
  Greece will hold a buying tender on
  April 8, for reply by April 10, for 40,000 tonnes of white
  sugar from EC member countries, for delivery in four equal
  tranches in May, June, July and August, traders said.
  

"
28,0,0,173,Business and Financial Updates (73 vertices),"CANRAD &lt;CNRD> ACQUIRES MEASUREMENT SYSTEMS
  Canrad Inc said it acquired the
  Measurement Systems Division of &lt;Page-Wilson Corp> for an
  undisclosed amount of cash.
      Canrad said the acquisition is expected to increase its
  annual revenues by about 10 mln dlrs.
  

"
29,2,0,177,Business and Financial Updates (73 vertices),"PHILADELPHIA PORT CLOSED BY TANKER CRASH
  The port of Philadelphia was closed
  when a Cypriot oil tanker, Seapride II, ran aground after
  hitting a 200-foot tower supporting power lines across the
  river, a Coast Guard spokesman said.
      He said there was no oil spill but the ship is lodged on
  rocks opposite the Hope Creek nuclear power plant in New
  Jersey.
      He said the port would be closed until today when they
  hoped to refloat the ship on the high tide.
      After delivering oil to a refinery in Paulsboro, New
  Jersey, the ship apparently lost its steering and hit the power
  transmission line carrying power from the nuclear plant to the
  state of Delaware.
  

"
30,0,0,185,Business and Financial Updates (73 vertices),"DASA CORP &lt;DASA> YEAR NET
  Shr profit three cts vs loss 11 cts
      Net profit 507,000 vs loss 1,823,000
      Revs 11.2 mln vs 204,000
  

"
31,0,0,190,Business and Financial Updates (73 vertices),"UAW SAYS IT BACK CHRYSLER &lt;C>, AMC &lt;AMO> MERGER
  The United Auto Workers &lt;UAW> union said
  it supports Chrysler Corp's proposal to buy American Motors
  Corp as creating ""a good match that potentially points the way
  to a more secure future for workers at both companies.""
      ""We believe our members' interests can be well served
  within the Chrysler family, and we are committed to making that
  happen,"" UAW president Owen Bieber and vice president Marc
  Stepp said in a statement.
      ""We believe Chrysler's purchase is a logical and sound step
  for all concerned,"" the union said.
      The UAW is negotiating with AMC over the carmaker's demand
  for economic concessions covering workers at its Wisconsin
  operations, without which AMC has said it would cease vehicle
  production at its Kenosha, Wisconsin, assembly plant by 1989.
  

"
32,0,0,199,Business and Financial Updates (73 vertices),"MANGOOD CORP &lt;MAB> YEAR OPER LOSS
  Oper shr loss 6.07 vs loss 7.64 dlrs
      Oper net loss 6,235,000 vs loss 4,801,000
      Sales 70.1 mln vs 60.6 mln
      Avg shrs 1,028,000 vs 629,000
      NOTE: 1986 earnings exclude a gain on restructuring of
  3,143,000 dlrs, or 3.01 dlrs a share
  

"
33,0,0,255,Business and Financial Updates (73 vertices),"CARIBOU ENERGY REVERSE SPLIT APPROVED
  &lt;Caribou Energy Inc> said shareholders
  have approved a one-for-100 reverse split that will take effect
  by tomorrow and the company has changed its name to &lt;Texas
  Petroleum Corp>.
  

"
34,0,0,271,Business and Financial Updates (73 vertices),"FERTILITY AND GENETICS RESEARCH &lt;BABY> 1ST QTR
  Periods ended December 31
      Shr loss 10 cts vs loss seven cts
      Net loss 316,289 vs loss 189,140
      Revs 61,762 vs 8,934
  

"
35,0,0,275,Business and Financial Updates (73 vertices),"BANK OF NEW YORK &lt;BK> RAISES PRIME TO 7-3/4 PCT
  Bank of New York said it raised its
  prime lending rate a quarter point to 7-3/4 pct.
      It said the move is effective immediately.
  

"
36,0,0,313,Business and Financial Updates (73 vertices),"FRENCH ESTIMATE 86/87 WHEAT DELIVERIES UNCHANGED
  The French Cereals Intervention Board,
  ONIC, left its estimate of French 1986/87 (July/June) soft
  wheat deliveries unchanged from its last forecast at 21.98 mln
  tonnes.
      This compared with deliveries of 24.38 mln tonnes in
  1985/86 (August/July).
      Estimated 1986/87 maize deliveries were also left unchanged
  from ONIC's previous forecast at the beginning of February at
  9.91 mln tonnes against 10.77 mln the previous season.
      Barley deliveries were also unchanged at 6.62 mln tonnes
  against 7.7 mln in 1985/86.
  

"
37,0,0,327,Business and Financial Updates (73 vertices),"ESSILOR INTERNATIONAL &lt;ESSI.PA> YEAR ENDED DEC 31
  Provisional consolidated net attributable profit 242.1 mln
  francs vs 240.1 mln.
      Investments 318 mln vs 317 mln.
      Dividend on ordinary shares 45 francs vs 42 francs.
      Dividend on priority shares 51 francs vs 48 francs.
  

"
38,0,0,347,Business and Financial Updates (73 vertices),"PEOPLES BAN CORP &lt;PEOP> SEES 1ST QUARTER NET UP
  Peoples Ban Corp said it expects to
  report first quarter earnings of over six mln dlrs, including a
  gain of 1,600,000 dlrs from the settlement of a dispute with
  the Internal Revenue Service and the sale of four banking
  offices in Vancouver, Wash.
      The company said it expects to report ""normal"" earnings for
  the rest ofd the year of 4,500,000 to five mln dlrs per
  quarter.
      Peoples earned 105,000 dlrs in last year's first quarter
  and in all of 1986 lost 1,768,000 dlrs.
  

"
39,0,0,349,Business and Financial Updates (73 vertices),"&lt;AMERICAN HOECHST CORP> YEAR NET
  Net 38 mln vs 5.7 mln
      Revs 1.71 billion vs 1.69 billion
      NOTE: Fully owned subsidiary of Hoechst AG.
  

"
40,0,0,354,Business and Financial Updates (73 vertices),"LITTLE PRINCE PRODUCTIONS LTD&lt;LTLP>1ST QTR LOSS
  Qtr ended Dec 31
      Shr profit nil vs loss nil
      Net profit 858 vs loss 3,957
      Revs 7,372 vs 1,500
  

"
41,100,0,359,Business and Financial Updates (73 vertices),"FOOTE MINERAL TO MERGE INTO RIO TINTO
  Foote Mineral Co said it signed a
  letter of intent to merge into Rio Tinto-Zinc Corp PLC for
  cash.
      Foote, 83 pct owned by Newmont Mining Corp, said Newmont
  has informally indicated it would vote in favor of the Rio
  Tinto proposal.
      Foote said terms of the agreement, including price for the
  proposed cash transaction, have not been released because they
  are subject to a continuing due diligence investigation.
      The company said a definitive merger agreement is expected
  to be negotiated within six weeks and shareholders are expected
  to vote on the deal at a meeting expected to be held in June or
  July.
  

"
42,100,0,375,Business and Financial Updates (73 vertices),"MAGMA LOWERS COPPER 0.75 CENT TO 66 CTS
  Magma Copper Co, a subsidiary of Newmont
  Mining Corp, said it is cutting its copper cathode price by
  0.75 cent to 66 cents a lb, effective immediately.
  

"
43,0,0,382,Business and Financial Updates (73 vertices),"DAVIS WATER &lt;DWWS> RELEASES PRE-SPLIT EARNINGS
  Davis Water and Waste
  Industries Inc said it has restated its earnings on a pre-
  stock split basis for fiscal 1987's third quarter and nine
  months ended January 31, which were reported March 10 on a post
  four-for-three stock split basis.
      The company said its earnings per share for the third
  quarter on a pre-split basis, converts to 16 cts from 12 cts
  post-split, versus three cts pre-split from two cts post-split
  for fiscal 1986's third quarter.
      For the nine months, Davis said, earnings per share would
  convert to 77 cts and 44 cts for fiscal 1987 and 1986
  respectively, from 58 cts and 33 cts, respectively.
  

"
44,0,0,396,Business and Financial Updates (73 vertices),"SOUTHERN CO TO TAKE 226 MLN DLR CHARGE ON PROJECTED VOGTLE COST RISE

  SOUTHERN CO TO TAKE 226 MLN DLR CHARGE ON PROJECTED VOGTLE COST RISE
  

"
45,0,0,405,Business and Financial Updates (73 vertices),"DELTA GROUP &lt;DLTL.L> YEAR TO JAN 3.
  Shr net basis 24.8p vs 24.5p
      Shr nil basis 22.7p vs 20.9p
      Div 5p making 7.6p vs 6.5p
      Pretax profit 57.78 mln stg vs 50.61 mln
      Net after tax 37.47 mln vs 36.49 mln
      Outside shareholders interests 1.75 mln vs 1.32 mln
      Extraordinary debit 370,000 vs 1.93 mln
      Turnover 533.59 mln vs 555.81 mln
      Profit breakdown by activity -
      Electrical equipment 28.59 mln stg vs 27.60 mln
      Engineering 10.75 mln vs 11.13 mln
      Industrial services 18.78 mln vs 16 mln
      Corporate finance 340,000 vs 4.12 mln
      Making total pre-tax profit 57.78 mln vs 50.61 mln.
  

"
46,0,0,418,Business and Financial Updates (73 vertices),"GREAT WESTERN &lt;GWF> SELLS INSURANCE UNIT
  Great Western Financial
  Corp said it agreed to sell its John Alden Life Insurance Co
  and its affiliated operations for 280 mln dlrs to a
  newly-formed company onwed by the John Alden Management Group.
      General Electric Credit Corp delivered a commitment letter
  arranged by the GECC Capital Markets Group Inc for the
  financing.
      Great Western said the pre-tax gain on the sale will be
  approximately 65 mln dlrs, and after tax gain will be 
  approximately 15 mln.
  

"
47,0,0,419,Business and Financial Updates (73 vertices),"SAN JUAN RACING ASSOCIATION INC &lt;SJR> 3RD QTR
  Shr 22 cts vs 22 cts
      Net 915,911 vs 970,141
      Revs 8.0 mln vs 8.0 mln
      Nine months
      Shr 69 cts vs 56 cts
      Net 3.0 mln vs 2.4 mln
      Revs 23.5 mln vs 22.1 mln
      NOTE:1987 3rd qtr and nine months include extraordainry
  gain of 341,145 dlrs and 480,412 dlrs, respectively, on sale of
  land.
  

"
48,0,0,433,Business and Financial Updates (73 vertices),"SPAIN HAS 68 MLN DLR JANUARY PAYMENTS SURPLUS
  Spain had a 68 mln dlr current account
  balance of payments surplus in January compared with a 556 mln
  deficit in December and 370 mln surplus in January last year,
  Bank of Spain figures show.
      The trade deficit rose to 664 mln dlrs in January from 146
  mln in January 1986.
  

"
49,0,0,434,Business and Financial Updates (73 vertices),"HRE PROPERTIES &lt;HRE> 1ST QTR JAN 31 NET
  Shr 38 cts vs 47 cts
      Net 2,253,664 vs 2,806,820
      Gross income 5,173,318 vs 5,873,904
      NOTE: Net includes gains on sale of real estate of 126,117
  dlrs vs 29,812 dlrs.
  

"
50,2,0,441,Business and Financial Updates (73 vertices),"FED ADDS RESERVES VIA CUSTOMER REPURCHASES
  The Federal Reserve entered the U.S.
  Government securities market to arrange 1.5 billion dlrs of
  customer repurchase agreements, a Fed spokesman said.
      Dealers said Federal funds were trading at 6-3/16 pct when
  the Fed began its temporary and indirect supply of reserves to
  the banking system.
  

"
51,0,0,442,Business and Financial Updates (73 vertices),"YUGOSLAV RETAIL PRICES UP 7.0 PCT IN MARCH
  Yugoslav retail prices in March rose
  7.0 pct from February, to stand 93.2 pct higher than in March
  1986, Federal Statistics Office (FSO) figures show.
      In February, retail prices rose 7.2 pct from January to
  stand 91.6 pct higher than in February 1986.
      The cost of living, which includes rents and costs such as
  utilities and transport, was up 7.8 pct in March from February
  to stand 94.8 pct higher than in March 1986, the FSO said.
      In February the cost of living increased 7.3 pct from
  January and stood 93.6 pct higher than in February 1986.
  

"
52,0,0,464,Business and Financial Updates (73 vertices),"REPUBLIC &lt;RSLA> TO MERGE WITH PIONEER SAVINGS
  Republic Savings and Loan
  Association and &lt;Pioneer Savings> of Racine, Wis., said they
  have signed a definitive agreement to combine the two
  associations into a publicly held holding company to be called
  Republic Capital Group Inc.
      The associations said they would form the company by
  exchanging Republic's stock for shares in the holding company,
  which Pioneer savers could purchase when Pioneer converts from
  mutual to stock ownership.
      The associations added that they would remain independent,
  but wholly owned, units of the holding company.
      The associations said they would continue to do business
  using their present names and management.
      The combination of Republic's 459 mln dlrs in assets with
  Pioneer's 125 mln dlrs would make the new holding company the
  fifth largest savings and loan organization in Wisconsin, they
  said.
      The associations said the move is subject to approval by
  the Federal Home Loan Bank Board and the Wisconsin Commissioner
  of Savings and Loan, as well as Republic's shareholders and
  Pioneer's depositors.
  

"
53,0,0,474,Business and Financial Updates (73 vertices),"MONEY MARKET MUTUAL FUNDS FALL 1.19 BILLION DLRS IN LATEST WEEK, ICI SAYS

  MONEY MARKET MUTUAL FUNDS FALL 1.19 BILLION DLRS IN LATEST WEEK, ICI SAYS
  

"
54,0,0,482,Business and Financial Updates (73 vertices),"VERTEX &lt;VETX> TO BUY COMPUTER TRANSCEIVER STAKE
  Vertex Industries Inc and
  &lt;Computer Transceiver Systems Inc> jointly announced an
  agreement for Vertex to acquire a 60 pct interest in Computer
  after it completes a proposed reorganization.
      Computer has been in reorganization proceedings under
  chapter 11 since September 1986.
      The companies said the agreement would allow Computer's
  unsecured creditors and debenture holders to receive new stock
  in exchange for exsiting debt, and for shareholders to receive
  one new share of Computer's stock for each four shares
  previously held.
     
      The companies said the United States Bankruptcy court for
  the Southern District of New York has given preliminary
  approval for the proposal, which is subject to formal approval
  by Computer's creditors and the court.
      Under the agreement, Vertex also said it would supply
  Computer with 250,000 dlrs of operating funds, and arrange
  renegotiation of its secured bank debt, among other things.
  

"
55,0,0,497,Business and Financial Updates (73 vertices),"SDC SYDNEY COST REVIEW MAY ELIMINATE PRODUCTS
  &lt;SDC Sydney
  Development Corp>, earlier reporting an increased nine month
  operating loss, said a cost control review now underway may
  result in cost reduction and elimination of unprofitable and
  non-strategic products and services.
      The company's operating loss for the nine months ended
  December 31, 1986 increased to 7.7 mln dlrs from a loss of 1.7
  mln dlrs in the prior year, it said earlier.
      Revenues increased by 20 pct to 11.8 mln dlrs from
  year-earlier 9.8 mln dlrs.
  

"
56,0,0,501,Business and Financial Updates (73 vertices),"CARMEL CONTAINER SYSTEMS LTD&lt;KML> YEAR OPER NET
  Oper shr 1.18 dlrs vs 58 cts
      Oper net 2,266,000 vs 1,037,000
      Revs 45.8 mln vs 41.4 mln
      Avg shrs 1,924,000 vs 1,800,000
      NOTE: Excludes gain of 73,000 dlrs vs 290,000 dlrs from
  benefit of tax loss carryforward.
      Results for Tel Aviv, Israel-based company translated at
  rate of one dlr to 1.485 new Israeli shekels.
  

"
57,0,0,515,Business and Financial Updates (73 vertices),"PITTWAY CORP &lt;PRY> 4TH QTR NET
  Shr 1.35 dlrs vs two dlrs
      Net 6,195,000 vs 9,202,000
      Sales 157.5 mln vs 151.6 mln
      Year
      Shr 6.02 dlrs vs 6.78 dlrs
      Net 27,608,000 vs 31,117,000
      Sales 585.7 mln vs 541.3 mln
  

"
58,60,0,525,Business and Financial Updates (73 vertices),"BANK OF JAPAN CALLS FOR LONG-TERM EFFORTS ON TRADE
  The short-term effect of foreign exchange
  rate movements in correcting international trade imbalances
  appears to be waning, and long-term efforts are required to cut
  Japan's chronic dependence on external demand, the Bank of
  Japan said in a monthly report.
      Japan's trade surplus in nominal terms is likely to remain
  high in the near future, the central bank said.
      Fundamental adjustments will be needed as long as Japan
  hopes to benefit from a better international allocation of
  resources and maintain the free trade system, it added.
  

"
59,0,0,528,Business and Financial Updates (73 vertices),"PARADISE FRUIT CO INC &lt;PARF> YEAR NET
  Shr 86 cts vs 99 cts
      Net 435,610 vs 497,160
      Sales 16.6 mln vs 17.7 mln
      NOTE: 1986 year net penalized 13 cts shr from loss of
  investment tax credits.
  

"
60,0,0,532,Business and Financial Updates (73 vertices),"BRASCAN LTD &lt;BRS.A> 4TH QTR NET
  Shr 50 cts vs 46 cts
      Net 43.0 mln vs 34.8 mln
      YEAR
      Shr 1.55 dlrs vs 1.38 dlrs
      Net 136.8 mln vs 112.9 mln
      Note: Holding company.
  

"
61,100,0,543,Business and Financial Updates (73 vertices),"OPPENHEIMER SELLS SIX PCT CYCLOPS &lt;CYL> STAKE
  Oppenheimer, the brokerage and
  investment subsidiary of Oppenheimer Group Inc, told the
  Securities and Exchange Commission it sold its entire 6.0 pct,
  stake of Cyclops Corp.
      Oppenheimer said it sold the 243,400-share stake on March
  27 at 95.00 dlrs a share.
      It said it initially bought the stock in connection with
  risk arbitrage and other investment activities in the ordinary
  course of its business.
  

"
62,0,0,583,Business and Financial Updates (73 vertices),"KENTUCKY CENTRAL LIFE &lt;KENCA> SETS PAYOUT
  Kentucky Central Life Insurance
  Co said it declared a semi-annual dividend of 55 cts per share,
  payable March 31 to shareholders or record March 19.
      The dividend is equal to the company's previous semi-annual
  payout.
  

"
63,0,0,584,Business and Financial Updates (73 vertices),"GPU &lt;GPU> SEES TMI-2 FUEL PROBLEMS RESOLVED
  General Public Utilities Corp
  said the water-clarity problem delaying the removal of fuel
  from the damaged Unit Two of the Three Mile Island nuclear
  power plant appears to have been resolved.
      The company said the slower than expected removal of the
  fuel, which has been primarily due to the water-clarity
  problems, is now expected to extend fuel removal into 1988.
      A spokesman said the company had previously expected this
  to be completed by the end of 1987 and has not estimated how
  far into 1988 the process will extend. It still expects to
  complete the entire clean-up by the end of 1988, he added.
      GPU said its auditors, Coopers and Lybrand, again qualified
  its opinion of GPU's financial statements, adding the recovery
  of TMI-2 decommissioning costs to the unresolved issues leading
  to the qualified opinion.
      GPU said its operating subsidiaries will seek to recover
  the costs of decommissioning TMI-2 in future rate proceedings.
      As in past years, the qualified opinion continues to list
  other uncertainties associated with the accident, which damaged
  TMI-2 -- the recovery of cleanup costs and any payments for
  damages that might exceed available insurance proceeds.
  

"
64,0,0,590,Business and Financial Updates (73 vertices),"TPA OF AMERICA INC &lt;TPS> 4TH QTR LOSS
  Shr loss five cts
      Net loss 753,000
      Revs 8,932,000
      Avg shrs 16.0 mln
      Year
      Shr loss seven cts
      Net loss 995,000
      Revs 27.9 mln
      Avg shrs 14.8 mln
      NOTE: Company started operating in August 1985.
      Results reflect change in fiscal year from November 30 end.
  

"
65,0,0,592,Business and Financial Updates (73 vertices),"MURRAY OHIO &lt;MUR> SEES HIGHER FIRST QUARTER NET
  Murray Ohio Manufacturing Co
  said it expects first quarter earnings to be higher than the
  year-ago 4,800,840 dlrs or 1.25 dlrs per share due to excellent
  lawn and garden shipments.
      The company said bicycle sales were soft early in the
  period, but recent orders and shipments have been running well
  ahead of last year.
      It said it expects to meet analysts' projections of
  earnings for the full year of 1.50 dlrs per share and it could
  possibly exceed the estimate if orders continue strong.
  

"
66,0,0,607,Business and Financial Updates (73 vertices),"ALLIED RESEARCH ASSOCIATES INC &lt;ARAI> YEAR NET
  Shr 63 cts vs 64 cts
      Net 2,463,214 vs 2,509,832
      Sales 34.4 mln vs 30.6 mln
      NOTE: Backlog as of February 28 47.4 mln dlrs vs 34.9 mln
  dlrs a year before.
  

"
67,0,0,636,Business and Financial Updates (73 vertices),"UPPER PENINSULA POWER CO &lt;UPEN> SETS PAYOUT
  Qtly dividend 52-1/2 cts vs 52-1/2 cts
      Pay May one
      record April 17
  

"
