index,total_in_score,total_out_score,id,title,abstract
11,0,10,https://openalex.org/W2669340941,Advances in Missile Technology (42 vertices),"This study investigates cooperative guidance problems for multiple missiles with fixed and switching directed communication topologies. A two-step guidance strategy is proposed to realize the simultaneous attack. In the first step, a distributed cooperative guidance law is designed using local neighboring information for multiple missiles to achieve consensus on range-to-go and leading angle. The second step begins when the consensus of multiple missiles is realized. During the second step, multiple missiles disconnect from each other and hit the target using the proportional navigation guidance law. First, based on the local neighboring communications, a sufficient condition for multiple missiles to realize simultaneous attack with a fixed communication topology is presented, where the topology is only required to have a directed spanning tree. Then, the results are extended to the case of switching communication topologies. Finally, numerical simulations are provided to validate the theoretical results."
12,0,0,https://openalex.org/W1579723131,Advances in Missile Technology (42 vertices),"Developing a weapon that can be utilized to intercept and destroy a ballistic missile during the boost phase of its flight is the first step in eliminating the threat of the attacking ballistic missile. Boost phase interception is considered successful, when a complete destruction of the missile and its on board munitions is achieved. Various weapon systems have been developed for boost phase interception of ballistic missiles. This work is applied to one of these systems which is the ground-based intercept missile. The requirements for the interceptor effectiveness will be discussed. The work is based on simulated engagements between the attacking ballistic missile and the interceptor employing proportional navigation for the guidance law. The distance between the target missile warhead and the interceptor at the end of engagement, which is called the miss distance, is calculated as a measure of the interceptor performance. The effect of changing the navigation ratio on the acceleration requirement and the total flight time for the interceptor to attain minimum miss distance is illustrated. The Matlab programming environment is used to carry out the mathematical analysis and plotting the output results."
13,1,0,https://openalex.org/W2208125369,Advances in Missile Technology (42 vertices),"In this paper, modeling and control of a rotary missile which uses the proportional navigation law is purposed, applying Quantitative Feedback Theory (QFT) technique. Dynamics of missile are highly uncertain; thus application of robust control methods for high precise control of missiles is inevitable. In the modeling section, a new coordinate system has been introduced which simplifies the analysis of rotary missile’s dynamics equations. In the controlling part,applicationofQFTmethod leads to the design of robust PID controller for highly uncertain dynamics of missile. Since the missile’s dynamics have multivariable nonlinear transfer functions, in order to apply QFT technique, these functions are converted to a family of linear time invariant processes with uncertainty. Next, in the loop shaping phase, an optimal robust PID controller for thelinear process is designed. Lastly, analysis of design procedure shows that robust PID controller is superior to the commonly used PID scheme and multiple sliding surface schemes in terms of both tracking accuracy and robustness."
14,0,0,https://openalex.org/W2734090605,Advances in Missile Technology (42 vertices),"In this paper, feasibility study along with conceptual design of missile-borne synthetic aperture radar (SAR) has been accomplished, which can effectively improve the detection capability and the blow precision of a missile. First, SAR echo signal modeling, geometry configuration for missile-borne SAR scenario, and an appropriate image formation algorithm are presented. Then, a system block diagram along with complete discussions about different parts and system design considerations of the SAR seeker are explained. Finally, simulation of the whole system along with raw data generation considering the imaging geometry of the missile-borne SAR seeker has been performed. Experimental results show that the proposed system is capable of imaging and targeting in the complicated geometry of missile-borne SAR."
15,0,0,https://openalex.org/W4297399326,Advances in Missile Technology (42 vertices),"Provision of flight safety during hypersonic flight is a challenging scientific and technical problem. Waverider concept is based on matching the wing leading edge of the shock formed off the vehicle forebody. A hypersonic vehicle spends the major part of its cruise flight in high temperature flow. Design and optimization of waverider at hypersonic speeds is a challenging problem because a large number of variants are required to be computed to achieve a larger lift-to-drag ratios. Numerical simulation of the flowfield around a hypersonic waverider is performed using a high-temperature air model and a hybrid architecture based on graphics processing units. The mathematical model and computational algorithm are verified and validated against CFD benchmark problems. The results obtained show flowfield around hypersonic waverider and its aerodynamic quality at different angles of attack. The scalability of the developed model is investigated, and the results of the study of the efficiency of calculating hypersonic fluidflows on graphics processors are presented. The computational times achieved with the perfect and real gas models are compared."
16,0,0,https://openalex.org/W1981200163,Advances in Missile Technology (42 vertices),"For the past two decades, Iran has pursued a vigorous program to develop ballistic missiles. This article examines the domestic and external factors that have driven this program; the regime’s perceptions of the contribution of ballistic missiles to its security; and the likely future priorities of Iran’s ballistic missile industries. It argues that during the Iran-Iraq War, the imperative to deter Iraqi attacks on Iranian civilian centers and the need to develop a means of delivery for nuclear weapons were the primary factors that drove Iran to acquire a ballistic missile capability. In the postwar years, Iran’s ballistic missile program has been primarily driven by the need to prevent a US invasion through impeding the USA’s ability to project force into the region and threatening to target oil facilities in the Persian Gulf. These requirements have compelled Iran’s ballistic missile industries to concentrate on greater range, improved accuracy, and the development of solid-fuelled engines and more advanced warheads."
17,95,0,https://openalex.org/W3169894048,Advances in Missile Technology (42 vertices),"Designers try to reduce missiles’ drag coefficients, but many of the geometrical changes that reduce the drag coefficient can increase the radar cross section of the missile. So, authors decided to solve this problem by missile optimization. In this study, missile Ogive nose is optimized using multi-objective genetic algorithm while the length of missile is kept constant. Objective functions are drag coefficient and radar cross section (RCS). Ogive nose was tested in mach number of 2.01 and radar systems were designed to operate at high frequencies between 4-6 GHz. The drag coefficient was calculated by CFD code and was compared with experimental results. Then, radar cross section was calculated with the commercial HFSS program. Finally, objective functions were optimized using non-dominate sorting genetic algorithm (NSGA-II) and the objectives were both minimized to establish the Pareto front. Pareto front shows the best possible design points for the objective functions. Compared with the initial model, the optimum model achieves a decrease of 47% and 14% in the drag coefficient and the radar cross section respectively."
18,0,0,https://openalex.org/W2370770762,Advances in Missile Technology (42 vertices),"According to the requirements of anti-ship missiles attack the target of island and reefs,the tactics of fight is researched.Contrary to the influence of the island and reefs to anti-ship missiles attack target,this paper puts forward application of route planning in anti-ship missiles attack the target of island and reefs.The result of research has important significance."
19,0,0,https://openalex.org/W2065677643,Advances in Missile Technology (42 vertices),"Shedding important new light on the history of the Cold War, Philip Nash tells the story of what the United States gave up to help end the Cuban missile crisis of 1962. By drawing on documents only recently declassified, he shows that one of President Kennedy's compromises with the Soviets involved the removal of Jupiter missiles from Italy and Turkey, an arrangement concealed from both the American public and the rest of the NATO allies. Nash traces the entire history of the Jupiters and explores why the United States offered these nuclear missiles, which were capable of reaching targets in the Soviet Union, to its European allies after the launch of Sputnik. He argues that, despite their growing doubts, both Eisenhower and Kennedy proceeded with the deployment of the missiles because they felt that cancellation would seriously damage America's credibility with its allies and the Soviet Union. The Jupiters subsequently played a far more significant role in Khrushchev's 1962 decision to deploy his missiles in Cuba, in U.S. deliberations during the ensuing missile crisis, and in the resolution of events in Cuba than most existing histories have supposed."
20,0,0,https://openalex.org/W2296446277,Advances in Missile Technology (42 vertices),"The numerical method for solving of the hypersonic nonequilibrium aerogasdynamics problems is suggested. The method is based on the full three-dimensional Navier-Stokes equations, supplemented by the equations of chemical kinetics and the finite difference TVD method. The developed algorithms are implemented in the computer-aided software package SIGMA. The results of simulation of the hypersonic flow about the spherical nose segment of a model hypersonic vehicle are presented."
21,1,0,https://openalex.org/W2126524512,Advances in Missile Technology (42 vertices),"An Integrated Fuzzy Guidance (IFG) law for a surface to air homing missile is introduced. The introduced approach is a modification of the well-known Proportional Navigation Guidance (PNG) law. The IFG law enables the missile to approach a high maneuvering target while trying to minimize control effort as well as miss distance in a two-stage flight. In the first stage, while the missile is far from the intended target, the IFG tends to have low sensitivity to the target maneuvering seeking to minimize the overall control effort. When the missile gets closer to the target, a second stage is started and IFG law changes tactic by increasing that sensitivity attempting to minimize the miss distance. A Fuzzy-Switching Point (FSP) controller manages the transition between the two stages. The FSP is optimized based on variety of scenarios; some of which are discussed in the paper. The introduced scheme depends on line-of-sight angle rate, closing velocity, and target-missile relative range. The performance of the new IFG law is compared with other guidance laws. The results show a relative superiority in wide variety of flight conditions."
22,0,0,https://openalex.org/W2127791935,Advances in Missile Technology (42 vertices),"▪ Abstract Recent considerable progress in the field of rarefied hypersonic computational fluid dynamics (CFD) gives reason to address its evolution to an independent CFD branch that covers many fundamental and closely related applied problems of high-altitude aerothermodynamics of space vehicles. The primary purpose of this review is to describe the main numerical methods and real gas models for investigation of problems of rarefied hypersonic flows, and to review results that we believe demonstrate most clearly the achievements and capabilities of the field of rarefied hypersonic CFD in the last years."
23,1,0,https://openalex.org/W2985995749,Advances in Missile Technology (42 vertices),"Disturbed motion of the hypersonic first stage of an aerospace system in climb is analyzed. Deviations of atmospheric density from standard values and deviations of aerodynamic force coefficients from reference values are taken as disturbances. Disturbance motion of the hypersonic first stage of a hypersonic vehicle with the optimal angle-of-attack schedule obtained for reference atmosphere and nominal aerodynamic characteristics is modeled. Deviations of terminal conditions of disturbed motion from the target values of velocity, altitude and flight path inclination are determined. The problem of minimum propellant mass consumed in the climb with acceleration to hypersonic velocity is solved for disturbed motion by the method of Pontryagins maximum principle. Optimal angle-of-attack schedules, optimal flight paths and finite values of the mass of the hypersonic first stage are determined. Comparative analysis of optimal control programs and flight paths for disturbed and undisturbed motion is made."
24,1,0,https://openalex.org/W2483698020,Advances in Missile Technology (42 vertices),"A sampled-data system associated with the guided rolling-airframe missile (RAM) is digitally controlled. The digital control system is open-loop and missile dynamics (pitch-rate-to-elevator) is assumed to be of second-order type. The square-wave input, corresponding to the elevator deflections, stabilizes system online output that is the rate of the line-of-sight (LOS) angle. The output stabilization results in two-point guidance-law to be actively realized, hence the missile approaches the target until a hit. The guidance strategy is open-loop (it doesn't require active homing), whereas the missile can hit dynamic targets moving uniformly on a linear pathway. Moreover, only the initial triggering of the missile is target-oriented and requires active target data, to be provided by a visual device at the launch stage where the missile is to be directly pointed towards the target before being fired. During the engagement, the missile is assumed to have constant roll-rate (obtained at launch stage) and also constant forward velocity. The missile is also slightly asymmetric due to actuating fins geometry. Moreover, it could be assumed almost symmetric hence the linear motion theory analysis is valid. Meanwhile, as long as the roll-rate is not close to the pitch natural frequency, the unwanted tricyclic motion is avoided and this is preferred. In the current study, and through the numerical simulations, the roll-rate is so much higher than the pitch-rate, hence normally, the Magnus-moment and its accompanied tricyclic motion are not present. Novel ideas for technology development of surface-to-air RAM (SARAM) and seaborne RAM (SEARAM) are presented. The simulations is performed in Matlab Simulink software environment with discrete-time blocks. The miss-distance is almost zero and the simulations outcome is satisfactory."
25,0,0,https://openalex.org/W2327324480,Advances in Missile Technology (42 vertices),"Shockwave interactions and flow structure around models of hypersonic aircraft elements were investigated using the multi-regime shockwave experiments in the hypersonic aerodynamic shock tube. The description of the experimental facility is presented in the paper. Supersonic and hypersonic flows around models were registered by using high frequency optical equipment. Investigated models are the following geometrical primitives: sharp and blunt wedges with cavities, hemispherical/cylinder bodies with the cone tail and their combination to simulate flow behavior near the hypersonic inlet region. For the theoretical validation of experimental data the numerical simulations are carried out."
26,0,0,https://openalex.org/W3205655975,Advances in Missile Technology (42 vertices),"High-temperature effects have a significant impact on the characteristics of aircraft moving at super- and hypersonic speeds. Due to the complexity of setting up a physical experiment, methods of mathematical modelling play an important role in finding the characteristics of hypersonic aircraft. Numerical modelling of super- and hypersonic air flow around the sphere is carried out taking into account high-temperature effects and non-equilibrium chemical reactions. The mathematical model includes equations of gas dynamics, equations of the turbulence model and equations of chemical kinetics. A critical review of the various models that are used to find the stand-off distance is provided. The results of numerical calculations on the distribution of flow quantities in the shock layer and the stand-off distance at different freestream Mach numbers are presented. The results of numerical calculations in a wide range of freestream Mach numbers are compared with the experimental data and computational results of other researchers. Standoff distance is computed at various Mach number and heights during a flight in the atmosphere at hypersonic speed."
27,0,0,https://openalex.org/W2189171260,Advances in Missile Technology (42 vertices),"Infrared jammer source is intended for active protection of helicopters against guided missiles with IR homing devices. The majority of such known stations are intended for suppression of IR homing heads with amplitude-phase modulation. Its interfering signal is surfeit 1.5 to 2 times to the signals emitting from the helicopter’s engines, and on occasion up to 20 times. The system is capable of suppressing IR homing heads with heightened noise immunity for other types of modulation like frequency-phase. This paper describes a design and simulation method to assess the effectiveness of IR seeking missile in presence of IR jammer sources on a developed program by paper authors. Proposed method models IR jammer for the missile aerodynamics in six degree of freedom, the missile guidance, and control system. Method validity is verified with experiments on IR seeker reticle. The simulations results show that the proposed design can disturbance tracking and guidance loops adversely. Also, it can increase miss distance."
28,0,0,https://openalex.org/W3141079547,Advances in Missile Technology (42 vertices),"The article is devoted to the numerical modelling of the force and thermal effects acting on a submarine’s missile silo during an underwater missile launch. Experimental studies are not sufficient for determining all the parameters of interest and elucidating the pattern of emergency situations. The correctness of the developed numerical method for modelling the loads acting on a submarine during an underwater missile launch was confirmed by comparing the results of the conducted numerical calculations and obtained experimental data, which were found to be in good agreement. Two-phase flow patterns were obtained; force and temperature effects were determined during post-start silo flooding with water."
29,0,0,https://openalex.org/W2318873149,Advances in Missile Technology (42 vertices),"The numerical schemes for hypersonic flow simulation require robustness, accuracy and efficiency. Hypersonic flow problems intrinsically have severe viscous dissipation in a boundary layer and strong shock waves and high enough temperature to violate perfect gas law. In this paper the numerical simulation of 2D steady laminar hypersonic flow is considered. The Navier-Stokes equations are employed, together with curve fit data of Srinivasan and Tannehill for equilibrium properties of air. Explicit first order cell centered finite volume is applied for discretization and AUSMD, AUSM+ and AUSMPW+ are used for inviscid fluxes to show robustness and accuracy of AUSM based solvers, and central difference approximate the viscous terms, and complete formulation to apply for both structured and unstructured grid is developed. Three test cases are studied; hypersonic flow with equilibrium gas effects over flat plate, wedge and blunt body to assessed their capabilities in hypersonic flowfields with equilibrium gas effects. Finally results obtained for these test cases are compared with validated references."
30,0,0,https://openalex.org/W2332127463,Advances in Missile Technology (42 vertices),"The present paper overviews recent stability studies of hypersonic laminar shear flows. In particular, it presents data on stability of hypersonic boundary layers on thermally isolated cones with sharp and blunted noses with the 7°-half-angle cone in a flow with Mach number M^ = 5.92. Also outlined are some results of recent studies of stability of shear flows at high hypersonic velocities (Mw = 21) and moderate Reynolds numbers. In particular, data obtained by the electron-beam method are described illustrating evolution of natural and artificial disturbances in a shock layer on a flat plate and also on longitudinal structures arising in this layer in a hypersonic flow. Data are reported on stability of natural disturbances in a shock-layer flow on a 7°-cone and on stability of both natural perturbations and artificial finite-amplitude disturbances of a hypersonic laminar wake past the cone."
31,0,0,https://openalex.org/W1993883298,Advances in Missile Technology (42 vertices),"In this paper the effect of thrust on the bending behaviour of flexible missiles is investigated. For this purpose, the governing equations of motion of a flexible guided missile are derived following the Lagrangian approach. The missile is idealized as a non-uniform beam where the bending elastic deflections are modelled using the method of modal substitution. The vehicle (time varying) bending modeshapes and natural frequencies are determined by modelling variable mass and stiffness distributions with thrust and mass burning effects accounted for. To solve this problem the missile is divided into several segments of uniform stiffness, density and axial force distribution. This approach produces a non-linear transcendental equation, which requires an iterative scheme to numerically determine the magnitude of the eigenvalues. Since inertial measuring units (IMU) also sense the local body vibrations, the mass and stiffness non-uniformities plus the thrust action on elastic missiles can potentially influence their measurements and thus must be properly accounted for in an aeroelastic simulation. It is noted that the thrust force reduces the vehicle natural frequency while mass consumption increases it. Thus the modal natural frequencies can either decrease or increase in time. Also the critical buckling thrust, which dynamically causes a zero natural frequency, is obtained and therefore the thrust instability limitations are determined through simulation. With proper modelling of the IMU vibrations effects and engine/thrust fluctuations, the influence of body vibrations on the missile dynamics and controls are investigated with axial thrust effect."
32,0,10,https://openalex.org/W2890430215,Advances in Missile Technology (42 vertices),"Tactical missiles have seeker capability to detect and tract targets. Because of the seekers’ field of view, detonation range of the missiles has a limit. Mostly this limit is far away from the desired distance since seeker’s blind spot. To increase missile’s effectiveness against target, laser proximity sensor is used. Where the seeker’s blind spot distance is arrived, the proximity sensor will be used until its minimum distance limits. In this study, missile parameters are assumed and minimum detonation distance for seeker will be found. Effectiveness of warhead at this distance will be calculated. Later parameters of proximity sensor are determined. Optical design and modeling of the proximity sensor will be conducted and minimum distance of it will be determined. Warhead effectiveness of this minimum distance will be given. Finally, both results will be compared with each other."
33,0,0,https://openalex.org/W1974534458,Advances in Missile Technology (42 vertices),A novel integrated guidance and autopilot design method is proposed for homing missiles based on the adaptive block dynamic surface control approach. The fully integrated guidance and autopilot model is established by combining the nonlinear missile dynamics with the nonlinear dynamics describing the pursuit situation of a missile and a target in the three-dimensional space. The integrated guidance and autopilot design problem is further converted to a state regulation problem of a time-varying nonlinear system with matched and unmatched uncertainties. A new and simple adaptive block dynamic surface control algorithm is proposed to address such a state regulation problem. The stability of the closed-loop system is proven based on the Lyapunov theory. The six degrees of freedom (6DOF) nonlinear numerical simulation results show that the proposed integrated guidance and autopilot algorithm can ensure the accuracy of target interception and the robust stability of the closed-loop system with respect to the uncertainties in the missile dynamics.
34,0,0,https://openalex.org/W2322383702,Advances in Missile Technology (42 vertices),"System studies on a generic vehicle, performed by AEROSPATIALE MATRA, ONERA and DASSAULT AVIATION in the framework of French Research and Technology Program for Advanced Hypersonic Propulsion (PREPHA), have shown how airbreathing propulsion, combined with high performance rocket propulsion, could improve the feasibility of a fully reusable SSTO space launcher. Nevertheless, performance, obtained with the provided technology level and with a fixed-geometry dual-mode ramjet, were not sufficient to allow the use of a landing gear sized to comply with full mass vehicle take-off requirements because of corresponding mass. Since 1993, AEROSPATIALE MATRA Missiles and the Moscow Aviation Institute have been developing the concept of a variable-geometry-dualmode-ramjet called Range and the associated technology demonstration. The considered engine has a fully variable internal geometry which gives it a priori a high performance level over the whole Mach number range. Technology development work led to the design and partial demonstration of materials and structures solutions to comply with the variable geometry requirements. These technologies should be definitively demonstrated thanks to the tests of a large scale prototype in AEROSPATIALE MATRA Missiles Bourges-Subdray Center (connected pipe test up to Mach 6.5 entrance of combustor 212x257 mm). A common work has been realized by AEROSPATIALE MATRAMISSILES and Moscow Aviation Institute to study the adaptation of the WRR engine concept to PREPHA-type generic vehicles. Taking into account the developed technologies, a detailed mass budget has been defined for the airbreathing propulsion system. A simplified but efficient methodology has been developed at AEROSPATIALE MATRAMISSILES to analyze the interest of several propulsion systems on a SSTO of PREPHA-type. WRR has then been compared with other propulsion systems. These results, enhanced year after year, have been presented at the previous Joint Propulsion Conferences in 1998 and in 1999. In particular, the use of a full-scale WRR should allow to design a generic vehicle of PREPHA class, but using a take-off gear, with a 450 tons take-off weight: this point was estimated as non possible for every other fixed engine model. During the current year of common work, studies have been again enhanced and significant technology has paved the way of consolidation of the capacity of realization of such Wide Range Ramjet engines. In particular, the new results from the paper studies give comparison of WRR propelled PREPHA-type vehicle with literature-available propulsion models and other technology assumptions for SSTO. A concern is also the methodology of incremental development and in particular scaling effect and more appropriate experimental vehicles and associated testing methodology. In parallel to these system studies, status of associated technology developmentis described. NOMENCLATURE AMM Aerospatiale Matra Missiles CMZ Common Memory Zone DCT Double Col Thermique ICM Integrated Computational Model FSR Full Scale Ramjet GTP Global Test Program HPE Heat Protective Element MAI Moscow Aviation Institute PCC Prototype Control Code RBCC Rocket Based Combined Cycle SSTO Single Stage to Orbit TOW Take-Off Weight TSTO Two Stage to Orbit WRR Wide Range Ramjet Copyright © 2000 by AEROSPATIALE -MATRA MISSILES and MOSCOW AVIATION INSTITUTE. Published by the American Istitute of Aeronautics and Astronautics, Inc, with permission. -1 American institute of Aeronautics and Astronautics (c)2000 American Institute of Aeronautics & Astronautics or Published with Permission of Author(s) and/or Author(s)' Sponsoring Organization."
