index,total_in_score,total_out_score,id,title,abstract
11,1,30,https://openalex.org/W2342830206,Overview of Scramjet Engines (40 vertices),"Thermodynamic analysis of critical regimes (regimes with thermal flow chocking phenomena at the exit) of dual-mode scramjet combustor operation has been performed using a quasi-one-dimensional flow scheme on an example of a heat supply to the gas flow in a duct with supersonic velocity at the entrance. The advantages of combustor subsonic mode of operation have been demonstrated for parameters such as the relative heat supply to the working gas, the total pressure loss in the flow path, and combustor thrust performance. Moreover, using the maximum entropy production principle, the priority (uniqueness) of the subsonic mode of combustor operation under a wide range of scramjet flight Mach numbers (MH = 3−7.5) has been established."
12,85,0,https://openalex.org/W2604878140,Overview of Scramjet Engines (40 vertices),In the paper two-dimensional and quasi-one dimensional models for scramjet combustion chamber are described. Comparison of the results of calculations for the two-dimensional and quasi-one dimensional code by the example of VAG experiment are presented.
13,0,50,https://openalex.org/W1980535935,Overview of Scramjet Engines (40 vertices),"Under a contract with NASA, a joint Central Institute of Aviation Motors (CIAM) and NASA team recently conducted the fourth flight test of a dual-mode scramjet aboard the CIAM Hypersonic Flying Laboratory, 'Kholod'. With an aim test Mach 6.5 objective, the successful launch was conducted at the Sary Shagan test range in central Kazakstan on February 12, 1998. Ground-launch, rocket boosted by a modified Russian SA5 missile, the redesigned scramjet was accelerated to a new maximum velocity greater than Mach 6.4. This launch allowed for the measurement of the fully supersonic combustion mode under actual flight conditions. The primary program objective was the flight-to-ground correlation of measured data with preflight analysis and wind-tunnel tests in Russia and potentially in the United States. This paper describes the development and objectives of the program as well as the technical details of the scramjet and SA5 redesign to achieve the Mach 6.5 aim test condition. An overview of the launch operation is also given. Finally, preliminary flight test results are presented and discussed."
14,1,0,https://openalex.org/W1996020985,Overview of Scramjet Engines (40 vertices),"An experimental investigation of kerosene fuel ignition and combustion stabilization in a two-dimensional scramjet combustor duct was conducted. The purpose of the study was to demonstrate scramjet operational parameters (flameholder design, ignitor technique, and area ratio) with kerosene fuel. The model was tested at the freejet Mach number Mx of 6. Hydrogen piloting was used for ignition and stabilization of kerosene combustion. Conditions were found where the kerosene combustion was sustained after the hydrogen pilot was no longer being injected. Distributions of gas-thermodyn amic parameters along the duct, stability, and joint inlet-combustor operation are discussed. Nomenclature ER = equivalence fuel-air ratio hc = inlet entry height, 0.2 m M = Mach number p = pressure, Pa T = temperature, K x = xlhc = relative distance along the x axis T = time, s"
15,80,10,https://openalex.org/W2915920801,Overview of Scramjet Engines (40 vertices),"The frontier in hypersonic flights via an air-breathing scramjet faces a formidable challenge, because the operational principle is built on thermal compression, which is inherently interwoven with complex and delicate balancing by aerodynamics and chemical kinetics interaction. In addition, the aerodynamic contraction ratio of the engine flow path varies significantly with flight speed, which must be accomplished by integrated inlet-isolator-combustor with a tailored fuel injection. The intensive activities for developing scramjet propulsive systems have been sustained for more than six decades, but the design and analysis process by modeling and simulation technique still requires improvement. For this reason, the present effort is summarizing and sharing the experimental data base developed in USA, Russia, China, Germany, Australia, France and Japan for studying the scramjet. In the present review, the pioneering supersonic combustion testing is presented first. Then all data are divided into groups according to the key components of scramjet for inlet-isolator, combustor either with step, cavity, or throttle, as well as, the fuel injector through wall or from a pylon. The collected entire data base includes a brief description of the geometric configurations, data measured, and testing conditions as a function of Mach number, temperature, pressure, and fuel mixture. The theoretical and the computational simulations directly related to the experiment are also included. We emphasize that the main attention in this review is given to model experiments; therefore, first of all, this review can be useful for engineers and scientists who are using numerical simulation of the thermo-gasdynamics of combustion processes for the purpose of validating the developing computer codes and kinetic models. The validation problem is also important in obtaining new experimental data for the conditions of experiments already performed, which undoubtedly raises the reliability and value of model experiments, which in the case of a multiple repetition of the results by different experimenters groups can be attributed as the ""canonical"" experiments or the benchmark tests."
16,1,30,https://openalex.org/W2001164873,Overview of Scramjet Engines (40 vertices),"A comparative thermodynamic analysis of several schemes of scramjets was performed. A conventional scheme and two alternative versions were considered. These versions differ by incorporation of magnetohydrodynamic (MHD) devices into the propulsion-system e ow train. The e rst version relates to the earlier-developed AJAX concept, and asecondoneisaconceptmodie cation thatrepresents acombination ofMHDgeneratorwith downstream part of combustor. The cycles under study were composed of elementary thermodynamic processes. In numerical modeling of these processes, real air properties were used because of wide range of thermodynamic parameters variation. Engineering limitations on the maximum allowable values of statictemperature in thee ow train and velocity in the combustor were introduced. It was determined that under e ight conditions chosen for the analysis the conventional design ofthescramjet doesnotmeetthelimitations. Appropriateworking regimesmay beprovided in theAJAXconcept, butin thatcasedissipation lossesincreasesignie cantlyandthepropulsionsystem specie cthrust isreduced.Amodie cationoftheAJAXconceptwiththecombustion heatbypassingfrom combustorinto thenozzle allows obtaining high integral parameters of the cycle with compliance within imposed engineering constraints."
17,0,10,https://openalex.org/W2321491403,Overview of Scramjet Engines (40 vertices),"A comparative thermodynamic analysis of several schemes of scramjets has been performed. A conventional scheme and its two alternative versions were considered. These versions differ by incorporation of MHD devices into the propulsion system flow train. The first version relates to the earlier developed AJAX concept, and the second one is the concept modification, proposed in the paper, that represents a combination of MHD generator with downstream part of combustor. The cycles under study were composed of elementary thermodynamic processes. In numerical modeling of these processes the real air properties were used because of wide range of thermodynamic parameters variation. Engineering limitatioas on the maximum allowable values of static tempemture in the flow train and velocity in the combustor were introduced. It was found out that under flight conditions chosen for the analysis the conventional design of the scramjet does not meet the limitations. That may be provided in the AJAX concept, but in this case dissipation losses increase significantly, and the propulsion system specific thrust is reduced. A modification of the AJAX concept with the combustion heat bypassing from combustor into the nozzle allows to obtain high integral parameters of the cycle with compliance within imposed engineering constraints."
18,75,30,https://openalex.org/W2029633866,Overview of Scramjet Engines (40 vertices),"Results of an experimental study of three-dimensional inlets and a scramjetmoduleare presented. The scramjet moduleconsistsofan inletand a combustion chamber.Themoduleisdesigned to study thee owstructure, to obtain the inlet performance, and to study the mutual effects of the combustor and the inlet, fuel ignition and combustion (hydrogenand hydrocarbon fuels ), andtheefe ciency of various methodsof fuelinjection.Thetestswereconducted in a blowdown wind tunnel at Mach numbers from 2 to 6 and unit Reynolds numbers from 8 to 54 £ 106 and in the hot-shot wind tunnel at Mach numbers M1 = 6 and 7.2 and unit Reynolds numbers from 1.4 to 45 £ 10 6 ."
19,3,10,https://openalex.org/W2277930979,Overview of Scramjet Engines (40 vertices),"Numerical analysis of ignition and combustion of an n-decane–hydrogen fuel blend in a premixed supersonic flow and in a model scramjet duct is performed using a reduced reaction mechanism built especially to describe the oxidation of blended n-C10H22–H2 fuel in air at the temperature T0 > 900–1000 K in the pressure range P0 = 0.1–13 atm. The developed kinetic mechanism involves the principal reactions responsible for chain mechanism development both for n-decane and for hydrogen oxidation. It has been shown that using blended n-C10H22–H2 fuel makes it possible to enhance the ignition and combustion both in premixed and in non-premixed supersonic fuel–air flows compared to burning pure hydrogen–air and n-decane–air mixtures. This allows high combustion completeness in the scramjet duct at the distance of ∼1 m even at extremely low air temperature T0 = 1000 K and pressure P0 = 0.3 atm. This is due to the interaction of kinetics of the formation of highly reactive atoms and radicals, carriers of chain mechanism, in H2–air and n-C10H22–air mixtures."
20,1,0,https://openalex.org/W2144470760,Overview of Scramjet Engines (40 vertices),"The characteristics of the hydrogen-air engine with a supersonic flow in the detonation chamber (DC) and with combustion in a detonation wave (DW) - Supersonic Pulsed Detonation Ramjet Engine -  SPDRE  and the characteristics of RAMJET and SCRAMJET are calculated. The calculations have shown perspectives of SPDRE. At the altitude H = 25 km it can operate at flight Mach numbers of a vehicle M0 from 4.5 up to 7.5. The characteristics of SPDRE are calculated on regimes, when DW is spread both on rich, and on poor mixture. For H = 25 km and M0 = 6.5 air-fuel equivalence ratio of poor mixture ocp = 2 for SPDRE is close to optimum on specific impulse 7sp, and similar factor of rich mixture a, = 1 - on a specific thrust Rsp. The maximum of 7 sp of SPDRE is reached on steady conditions, when DW stands in DC at a = ap « 2, and the maximum of ^sp on a regime, close to stationary, when a majority of period the DW goes on rich mixture with ap « 1. On the regimes with ap = 1.5 -s- 2.5 SPDRE surpasses on 7sp SCRAMJET even on optimum for the last a « 2. SPDRE does not yield to RAMJET even with an unreal total pressure recovery coefficient a = 0.42 and surpasses RAMJET with a = 0.21."
21,1,50,https://openalex.org/W2025728523,Overview of Scramjet Engines (40 vertices),"Instantaneous temperature measurements in two dimensional stepped dual-mode hydrogen-fuelled scramjet combustor were performed by the broad-band CARS technique. The experiment consisted of a direct-connect test of a Mach 3 combustor with three fin fuel injectors. The freestream flow was combustion heated to total temperature Tt=1600–1700 K. Temperature measurements with repetition rate of 10 Hz during run duration of 10 s and hydrogen combustion duration of 5 s were carried out at one spatial point located downstream of a rearward-facing step. For scramjet mode of operation (combustion in supersonic flow) the temperatures derived from single shot measurements were in the range 600–900 K. For ramjet mode (combustion in subsonic flow in pseudo-shock) the temperatures increased to 1200–1600 K. The temperature values in the last case were grouped around both 600 K and 1500 K, making the shape of the temperature probability density function bimodal. The nature of such a probability distribution is discussed."
22,50,10,https://openalex.org/W2897241140,Overview of Scramjet Engines (40 vertices),"Scramjets are regarded as one of the most efficient air-breathing propulsion devices in supersonic flight conditions, and combustors are critical components in scramjet engines. Effective flame stabilization is required in supersonic combustors to complete the process, including rapid mixing, continuous ignition, and stable combustion, of generating thrust in a short resident time of milliseconds order. Due to the complex flow conditions in the supersonic combustor, it is difficult to achieve efficient flame stabilization, therefore, an efficient fuel injector and flame holder are required. Struts are commonly used as the fuel injector and flame holder as they can enhance mixing and strengthen combustion. This study will present a review of the research progress made on supersonic combustors equipped with struts in recent decades. In this survey, the summary primarily covers the fundamental problems and recent advances regarding strut-equipped combustors in high-speed flow, including fuel injection and mixing enhancement, thermal protection, strut resistance characteristics, combustion stabilization mechanisms, and flame propagation processes. A number of relevant questions regarding future strut studies are provided, including the interaction mechanisms between combustion and flow, the coupling relationship between efficient combustion and efficient cooling, combustion optimization in multi-strut large-scale combustors, and the flame flashback mechanism inducing factors, that are essential for the improvement of combustor performance. Finally, guidelines for the optimization and performance improvement are provided for future research of the strut-equipped combustor."
23,1,10,https://openalex.org/W1795161418,Overview of Scramjet Engines (40 vertices),"To study the thermal behavior inside scramjet cooling channels at different aspect ratios, a three-dimensional model of fuel flow in terms of the fuel real properties is built and validated through experiments. The whole cooling channel is divided into noncracking and cracking zones, and only the noncracking zone is studied in this paper. The simulation results indicate that heat transfer deterioration occurs very easily in scramjet engine cooling channels due to its small fuel mass flux, relatively high wall heat flux, and near-critical operating pressure. Increasing the channel aspect ratio is not always beneficial for reducing the wall temperature because of thermal stratification, and there exists an optimum value below 8 to make the wall temperature lowest. In addition, increasing the channel aspect ratio will reduce the thermal diffusion coefficient, resulting in a stronger thermal stratification and making the utilization of chemical heat sink and heat transfer design in the cracking zone of the cooling channel much more difficult. At last, a high operating pressure can alleviate the heat transfer deterioration, but it is not a good choice because of the heavier thermal stratification it brings and limited improvement in lowering the optimum wall temperature."
24,0,0,https://openalex.org/W2396022672,Overview of Scramjet Engines (40 vertices),"To study the thermal behavior in the cracking reaction zone of regeneratively cooled scramjet cooling channels at different aspect ratios, 3-D model of fuel flow in terms of the fuel's real properties and cracking reaction is built and validated through experiments. The whole cooling channel is divided into non-cracking and cracking reaction zones. Only the cracking reaction zone is studied in this article. The simulation results indicate that the fuel conversion presents a similar distribution with temperature because the fuel conversion in scramjet cooling channels is co-decided by the temperature and velocity but the temperature plays the dominate role. For the cases given in this paper, increasing the channel aspect ratio will increase the pressure drop and it is not beneficial for reducing the wall temperature because of the much severer thermal stratification, larger conversion non-uniformity, the corresponding M-shape velocity profile which will cause local heat transfer deterioration and the decreased chemical heat absorption. And the decreased chemical heat absorption caused by stronger temperature and conversion non-uniformities is bad for the utilization of chemical heat sink, chemical recuperation process and the ignition performance."
25,50,2,https://openalex.org/W2802900342,Overview of Scramjet Engines (40 vertices),"In the paper two-dimensional model for hypersonic flow are described. Comparing the result of calculation with wall pressure data, obtained in the inlet-isolator model mounted to the floor of a Mach 5 wind tunnel at the University of Texas, presented in this article. The present results show that two-dimensional simulations are able to predict the shock wave structures in a scramjet inlet/isolator."
26,2,30,https://openalex.org/W3007047484,Overview of Scramjet Engines (40 vertices),"The results of an experimental study of plasma-induced ethylene ignition and flameholding in a supersonic model combustor are presented in the paper. The experimental combustor has a cross-section of 72 mm (width) x 60 mm (height) and length of 600 mm. The fuel is directly injected into the supersonic airflow through wall orifices. The flow parameters are: Mach number M=2, static pressure Pst=160-250 Torr, stagnation temperature T0=300 K and total air flow rate Gair≤0.9 kg/s. The near-surface quasi-DC electrical discharge is generated by a series of flush-mounted electrodes, providing an electrical power deposition of Wpl=3-24 kW. The scope of the experiments includes the characterization of the discharge interacting with the main flow and fuel injection jet, a parametric study of ignition and flame front dynamics and a comparison of three plasma generation schemes: the first two examine upstream and downstream locations of plasma generators in relation to the fuel injectors. The third pattern follows a novel approach of a combined mixing/ignition technique, where the electrical discharge is distributed along the fuel jet, starting within the fuel injector. The last pattern demonstrates a significant advantage in terms of the flameholding limit. The experiments are supported by gas temperature and H2O vapor concentration measurements by Tunable Diode-Laser Absorption Spectroscopy (TDLAS). The technique studied in this work has weighty potential for high-speed combustion applications, including cold start/restart of scramjet engines and support of the transition regime in a dual-mode scramjet and during off-design operation."
27,1,2,https://openalex.org/W2027164952,Overview of Scramjet Engines (40 vertices),"The influence of radicals emitted by a vitiator into a model of a hydrogen-fueled scramjet combustor was investigated. The effect of the preheater combustion was analyzed by varying between a flame mode with high radical formation and a flame mode in which the concentration of the OH radicals was reduced below the detection limit of the optical system. The ignition performances of two fuel injectors were compared to estimate the influence of radicals and water molecules from the preheater on the different types of flame stabilization. The shock wave system, the hydrogen air mixing, and the flame stabilization were studied with optical methods and computational fluid dynamics. It was observed that the two injectors react differently with increasing radical content in the incoming air. The injector with high total pressure loss is insensitive to the burnout in the preheater, whereas the injector that achieves low losses is considerably influenced by the quality of the air preheating. Thus, the cases of higher technical interest with a low pressure loss are more difficult to investigate using test rigs with vitiated air. A technical solution for improving the vitiator burnout, which allows the use of vitiators even in these critical cases, is presented."
28,1,10,https://openalex.org/W2333206317,Overview of Scramjet Engines (40 vertices),"The complex computational simulation for heat radiation is built on the interaction of quantum physics, chemical kinetics, and aerodynamics through the radiation transfer equation. For hypersonic earth reentry, the radiative energy exchange contributes up to fifteen percents of total heating load, and the outward radiation is actually a cooling mechanism similar to the ablation. However within the enclosure of a combustor, the radiation heat transfer could add significant contribution into total heating and therefore could be significant for thermal protection to a propulsion system. The present approach attempts to alleviate the knowledge limitation by introducing the most advanced computational simulation capability for heat radiation to determine the energy exchange rate in a combustor of high-performance propulsion systems."
29,60,0,https://openalex.org/W2011129497,Overview of Scramjet Engines (40 vertices),"A quasi-one-dimensional separation model of pseudo-shock in constant-area ducts is developed as applies to inlet isolators (diffusers) of scramjet engines. Based on this model, closed analytical dependences for the distance of the upstream pressure propagation on the backpressure, inlet Mach number, and duct shape are obtained. Using the single empirical constant, which has a simple physical meaning, the solution satisfactory describes a wide range of test data on pseudo-shock lengths in the ducts of various shapes. The model generalization is proposed for deceleration flows in divergent diffusers, which are found in wide applications in aerodynamic research. Some principal features of such flows are analyzed."
30,1,10,https://openalex.org/W4200229338,Overview of Scramjet Engines (40 vertices),"Abstract Plasma-assisted combustion approach is well known for organizing stable ignition and flame holding in supersonic flows in model scramjet combustion chambers. In this work, a new geometry of pylon equipped by electrodes relative to developed earlier was proposed and experimentally investigated. Stable ignition and flame holding were obtained over a wide range of fuel flow rate and discharge currents. Reducing of the energy input in comparison with the previously considered configurations was also demonstrated."
31,1,10,https://openalex.org/W2070578246,Overview of Scramjet Engines (40 vertices),"Laser-induced plasma ignition of an ethylene fuelled cavity is successfully conducted in a model scramjet engine combustor with dual cavities. The simulated flight condition corresponds to takeover flight Mach 4, with isolator entrance Mach number of 2.1, the total pressure of 0.65 MPa and stagnation temperature of 947 K. Ethylene is injected 35 mm upstream of cavity flameholder from four orifices with 2-mm-diameter. The 1064 nm laser beam, from a Q-switched Nd:YAG laser source running at 10 Hz and 940 mJ per pulse, is focused into cavity for ignition. High speed photography is used to capture the transient ignition process. The laser-induced gas breakdown, flame kernel generation and propagation are all recorded and ensuing stable supersonic combustion is established in cavity. The highly ionized plasma zone is almost round at starting, and then the surface of the flame kernel is wrinkled severely in 150 μs after the laser pulse due to the strong turbulence flow in cavity. The flame kernel is found rotating anti-clockwise and gradually moves upstream as the entrainment of circulation flow in cavity. The flame is stabilized at the corner of the cavity for about 200 μs, and then spreads from leading edge to trailing edge via the under part of shear layer to fully fill the entire cavity. The corner recirculation zone of cavity is of great importance for flame spreading. Eventually, a cavity shear-layer stabilized combustion is established in the supersonic flow roughly 2.9 ms after the laser pulse. Both the temporal evolution of normalized chemiluminescence intensity and normalized flame area show that the entire ignition process can be divided into four stages, which are referred as turbulent dissipation stage, combustion enhancement stage, reverting stage and combustion stabilization stage. The results show promising potentials of laser induced plasma for ignition in real scramjets."
32,0,10,https://openalex.org/W2604667719,Overview of Scramjet Engines (40 vertices),"This paper deals with a numerical study of the influence of energy sources on the flow past hypersonic aircraft X-43. Flight mode with M = 6 and angle of attack α = 0°, 4° with energy deposition in areas around various parts of HA was considered. It is shown that energy input in front of the bow of the HA leads to a significant weakening of the bow shock wave and an increase in aerodynamic efficiency of the vehicle. The results of studies on the impact of energy input in the scramjet intake are also presented."
33,0,0,https://openalex.org/W2800271239,Overview of Scramjet Engines (40 vertices),The paper describes the numerical simulation results for two models of the waverider. The aerodynamic characteristics as well as three-dimensional flow fields were calculated by the UST3D code. The splitting method is applied for the Navier-Stokes system integration. The solution is obtained by the time relaxation. The governing equations approximations are applied for unstructured tetrahedron grids. The UST3D code verification was performed by the first waverider model aerodynamics. The scramjet was integrated with the second waverider model. The engine energy deposition simulation was conducted by the source term addition into the energy equation. In this particular case aerothermodynamics parameters estimation is presented.
34,1,10,https://openalex.org/W2281436150,Overview of Scramjet Engines (40 vertices),"The results of experimental study of plasma-based mixing, ignition and flameholding in a supersonic model combustor are presented in the paper. The model combustor has a length of 600 mm and cross section of 72 mm width and 60 mm height. The fuel is directly injected into supersonic airflow (Mach number M=2, static pressure P(st)=160-250 Torr) through wall orifices. Two series of tests are focused on flameholding and mixing correspondingly. In the first series, the near-surface quasi-DC electrical discharge is generated by flush-mounted electrodes at electrical power deposition of W(pl)=3-24 kW. The scope includes parametric study of ignition and flame front dynamics, and comparison of three schemes of plasma generation: the first and the second layouts examine the location of plasma generators upstream and downstream from the fuel injectors. The third pattern follows a novel approach of combined mixing/ignition technique, where the electrical discharge distributes along the fuel jet. The last pattern demonstrates a significant advantage in terms of flameholding limit. In the second series of tests, a long discharge of submicrosecond duration is generated across the flow and along the fuel jet. A gasdynamic instability of thermal cavity developed after a deposition of high-power density in a thin plasma filament promotes the air-fuel mixing. The technique studied in this work has weighty potential for high-speed combustion applications, including cold start/restart of scramjet engines and support of transition regime in dual-mode scramjet and at off-design operation."
35,95,10,https://openalex.org/W2942446037,Scramjet Engine Design Challenges (52 vertices),"At present, the critical issue related to design of scramjet engine is to achieve efficient mixing between the air and fuel. Among the several fuel injection strategies, cavity flame holder is identified as a well-organized method for supporting the ignition zone. In this review, some mixing enhancement approaches based on well-known cavity based injection scheme proposed in latest research works, are summarized in detailed. The influence of cavity on the performance of scramjet combustor is recapitulated from three aspects, namely variation of shape/geometry of cavity flame holder; location of fuel/air injection scheme; and recent progresses in dual/double cavity. This review reveals that the cavity rear wall-expansion is an innovative kind of cavity flame holder which has a great impact on the efficiency of scramjet combustor whereas the presence of micro air jets have improved the flame holding mechanism of scramjet engine. Additionally, the performance of scramjet is significantly improved by dual cavity indicating that the dual cavity flame holder would be a feasible preference for the future growth of scramjet engine."
